"event_id","journey_uid","sequence_number","event_category","event_type","occurred_at","recorded_at","truck_plate","normalized_plate","is_valid_plate","sector_code","device_code","alert_level","committee_source_journey_uid","committee_segment_index","committee_temporal_bucket","committee_operational_circuit","committee_flags","related_alert_count","related_alert_ids"
"28889","5e010091-88ff-4f9d-bd0e-870891058303","3","physical","sector_entered","2026-05-16T21:24:24.938-03:00","2026-05-16T21:24:24.938-03:00","GCJ628","GCJ628","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","5e010091-88ff-4f9d-bd0e-870891058303","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28893","5e010091-88ff-4f9d-bd0e-870891058303","4","physical","sector_entered","2026-05-16T21:26:53.497-03:00","2026-05-16T21:26:53.497-03:00","GCJ628","GCJ628","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","5e010091-88ff-4f9d-bd0e-870891058303","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28892","cd9406ea-5c42-421a-8951-6bdf9b5d1429","1","physical","sector_entered","2026-05-16T21:25:58.26-03:00","2026-05-16T21:25:58.26-03:00","DLD118","DLD118","true","RICARDONE_CALADA","RicCal02","0","cd9406ea-5c42-421a-8951-6bdf9b5d1429","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28882","b90ff446-31b4-4d3e-a60a-5c4760e780de","1","physical","sector_entered","2026-05-16T21:21:52.529-03:00","2026-05-16T21:21:52.529-03:00","UMX683","UMX683","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","b90ff446-31b4-4d3e-a60a-5c4760e780de","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28888","b90ff446-31b4-4d3e-a60a-5c4760e780de","2","physical","sector_entered","2026-05-16T21:24:19.487-03:00","2026-05-16T21:24:19.487-03:00","UMX683","UMX683","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","b90ff446-31b4-4d3e-a60a-5c4760e780de","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28872","61fbe205-5f4f-446d-ac60-df84bb4bfc78","1","physical","sector_entered","2026-05-16T21:18:41.88-03:00","2026-05-16T21:18:41.88-03:00","DZQ005","DZQ005","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","61fbe205-5f4f-446d-ac60-df84bb4bfc78","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28884","61fbe205-5f4f-446d-ac60-df84bb4bfc78","2","physical","sector_entered","2026-05-16T21:22:14.837-03:00","2026-05-16T21:22:14.837-03:00","DZQ005","DZQ005","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","61fbe205-5f4f-446d-ac60-df84bb4bfc78","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28870","d08cf3e6-cdfb-4e6a-9d5a-e281aadfcdca","1","physical","sector_entered","2026-05-16T21:18:23.159-03:00","2026-05-16T21:18:23.159-03:00","KAV126","KAV126","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","d08cf3e6-cdfb-4e6a-9d5a-e281aadfcdca","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28880","d08cf3e6-cdfb-4e6a-9d5a-e281aadfcdca","2","physical","sector_entered","2026-05-16T21:21:17.954-03:00","2026-05-16T21:21:17.954-03:00","KAV126","KAV126","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","d08cf3e6-cdfb-4e6a-9d5a-e281aadfcdca","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28879","753d3255-952e-44fe-af60-9f28eae43bdb","1","physical","sector_entered","2026-05-16T21:20:57.526-03:00","2026-05-16T21:20:57.526-03:00","HLQ350","HLQ350","true","RICARDONE_BALANZA","RicB1Ingreso","0","753d3255-952e-44fe-af60-9f28eae43bdb","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28866","4aaf315c-f967-4db9-a279-d6d626085eec","1","physical","sector_entered","2026-05-16T21:17:01.312-03:00","2026-05-16T21:17:01.312-03:00","JAR569","JAR569","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","4aaf315c-f967-4db9-a279-d6d626085eec","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28878","4aaf315c-f967-4db9-a279-d6d626085eec","2","physical","sector_entered","2026-05-16T21:20:32.031-03:00","2026-05-16T21:20:32.031-03:00","JAR569","JAR569","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","4aaf315c-f967-4db9-a279-d6d626085eec","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28876","61a28e4d-5ace-4740-ba67-1257989b89a3","1","physical","sector_entered","2026-05-16T21:20:21.925-03:00","2026-05-16T21:20:21.925-03:00","FBI060","FBI060","true","RICARDONE_CALADA","RicCal04","0","61a28e4d-5ace-4740-ba67-1257989b89a3","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28864","32d9f268-c15f-4e46-9d6d-09e5798fabab","1","physical","sector_entered","2026-05-16T21:15:07.468-03:00","2026-05-16T21:15:07.468-03:00","GMX579","GMX579","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","32d9f268-c15f-4e46-9d6d-09e5798fabab","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28867","32d9f268-c15f-4e46-9d6d-09e5798fabab","2","physical","sector_entered","2026-05-16T21:17:12.82-03:00","2026-05-16T21:17:12.82-03:00","GMX579","GMX579","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","32d9f268-c15f-4e46-9d6d-09e5798fabab","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28855","70f00529-3f95-4207-9465-3d0b1c205a0b","1","physical","sector_entered","2026-05-16T21:10:31.438-03:00","2026-05-16T21:10:31.438-03:00","FGX427","FGX427","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","70f00529-3f95-4207-9465-3d0b1c205a0b","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28250","3650c839-a5d0-4678-bbc1-43af14c8d55d","1","physical","sector_entered","2026-05-16T16:43:57.935-03:00","2026-05-16T16:43:57.935-03:00","HLS934","HLS934","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","3650c839-a5d0-4678-bbc1-43af14c8d55d","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28256","3650c839-a5d0-4678-bbc1-43af14c8d55d","2","physical","sector_entered","2026-05-16T16:47:44.812-03:00","2026-05-16T16:47:44.812-03:00","HLS934","HLS934","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","3650c839-a5d0-4678-bbc1-43af14c8d55d","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28852","3650c839-a5d0-4678-bbc1-43af14c8d55d","3","physical","sector_entered","2026-05-16T21:09:07.798-03:00","2026-05-16T21:09:07.798-03:00","HLS934","HLS934","true","RICARDONE_CALADA","RicCal03","0","3650c839-a5d0-4678-bbc1-43af14c8d55d","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"18305","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_0","4","physical","sector_entered","2026-05-14T04:49:01.619-03:00","2026-05-14T04:49:01.619-03:00","KSM934","KSM934","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"18314","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_0","5","physical","sector_entered","2026-05-14T04:51:20.598-03:00","2026-05-14T04:51:20.598-03:00","KSM934","KSM934","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"19703","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","6","physical","sector_entered","2026-05-14T11:10:01.223-03:00","2026-05-14T11:10:01.223-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19708","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","7","physical","sector_entered","2026-05-14T11:11:57.847-03:00","2026-05-14T11:11:57.847-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19710","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","8","physical","sector_entered","2026-05-14T11:12:06.502-03:00","2026-05-14T11:12:06.502-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19712","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","9","physical","sector_entered","2026-05-14T11:12:23.749-03:00","2026-05-14T11:12:23.749-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19713","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","10","physical","sector_entered","2026-05-14T11:12:30.431-03:00","2026-05-14T11:12:30.431-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19714","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","11","physical","sector_entered","2026-05-14T11:12:37.154-03:00","2026-05-14T11:12:37.154-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19716","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","12","physical","sector_entered","2026-05-14T11:12:42.996-03:00","2026-05-14T11:12:42.996-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal03","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"19744","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","13","physical","sector_entered","2026-05-14T11:19:28.361-03:00","2026-05-14T11:19:28.361-03:00","KSM934","KSM934","true","RICARDONE_BALANZA","RicB1Ingreso","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"20166","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","14","physical","sector_entered","2026-05-14T13:31:23.211-03:00","2026-05-14T13:31:23.211-03:00","KSM934","KSM934","true","RICARDONE_CELDA_16","RicC16Descarga1","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"20240","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_1","15","physical","sector_entered","2026-05-14T13:52:09.574-03:00","2026-05-14T13:52:09.574-03:00","KSM934","KSM934","true","RICARDONE_BALANZA","RicB2Egreso","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"28180","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_2","16","physical","sector_entered","2026-05-16T15:28:57.592-03:00","2026-05-16T15:28:57.592-03:00","KSM934","KSM934","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28195","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_2","17","physical","sector_entered","2026-05-16T15:53:36.781-03:00","2026-05-16T15:53:36.781-03:00","KSM934","KSM934","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28641","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_2","18","physical","sector_entered","2026-05-16T19:55:25.339-03:00","2026-05-16T19:55:25.339-03:00","KSM934","KSM934","true","RICARDONE_CALADA","RicCal01","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28687","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_2","19","physical","sector_entered","2026-05-16T20:08:30.015-03:00","2026-05-16T20:08:30.015-03:00","KSM934","KSM934","true","RICARDONE_BALANZA","RicB1Ingreso","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28850","ba2b339f-a846-4c4a-8983-f31e93cc2ea2__committee_seg_2","20","physical","sector_entered","2026-05-16T21:07:35.049-03:00","2026-05-16T21:07:35.049-03:00","KSM934","KSM934","true","RICARDONE_BALANZA","RicB2Egreso","0","ba2b339f-a846-4c4a-8983-f31e93cc2ea2","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28842","c2b325c7-4416-4dd4-adb1-3bbca1ccadf9","1","physical","sector_entered","2026-05-16T21:03:42.388-03:00","2026-05-16T21:03:42.388-03:00","EWJ333","EWJ333","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","c2b325c7-4416-4dd4-adb1-3bbca1ccadf9","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28848","c2b325c7-4416-4dd4-adb1-3bbca1ccadf9","2","physical","sector_entered","2026-05-16T21:06:07.263-03:00","2026-05-16T21:06:07.263-03:00","EWJ333","EWJ333","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","c2b325c7-4416-4dd4-adb1-3bbca1ccadf9","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28836","d7ae80ad-7835-4eb4-b41f-3df396859b43","1","physical","sector_entered","2026-05-16T21:00:55.978-03:00","2026-05-16T21:00:55.978-03:00","JOO430","JOO430","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","d7ae80ad-7835-4eb4-b41f-3df396859b43","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28840","d7ae80ad-7835-4eb4-b41f-3df396859b43","2","physical","sector_entered","2026-05-16T21:02:57.012-03:00","2026-05-16T21:02:57.012-03:00","JOO430","JOO430","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","d7ae80ad-7835-4eb4-b41f-3df396859b43","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28178","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","1","physical","sector_entered","2026-05-16T15:27:10.786-03:00","2026-05-16T15:27:10.786-03:00","AE788CX","AE788CX","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","0","normal","CIRCUITO_CELDA16_DESCARGA","","0",""
"28192","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","2","physical","sector_entered","2026-05-16T15:51:43.256-03:00","2026-05-16T15:51:43.256-03:00","AE788CX","AE788CX","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","0","normal","CIRCUITO_CELDA16_DESCARGA","","0",""
"28678","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","3","physical","sector_entered","2026-05-16T20:06:05.769-03:00","2026-05-16T20:06:05.769-03:00","AE788CX","AE788CX","true","RICARDONE_BALANZA","RicB1Ingreso","0","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","0","normal","CIRCUITO_CELDA16_DESCARGA","","0",""
"28779","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","4","physical","sector_entered","2026-05-16T20:38:54.32-03:00","2026-05-16T20:38:54.32-03:00","AE788CX","AE788CX","true","RICARDONE_CELDA_16","RicC16Descarga1","0","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","0","normal","CIRCUITO_CELDA16_DESCARGA","","0",""
"28834","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","5","physical","sector_entered","2026-05-16T20:58:47.98-03:00","2026-05-16T20:58:47.98-03:00","AE788CX","AE788CX","true","RICARDONE_BALANZA","RicB2Egreso","0","49cb9f3e-56f4-45c4-bace-9b5a9d40be32","0","normal","CIRCUITO_CELDA16_DESCARGA","","0",""
"28829","0f951a8f-631c-434d-bc8c-2f68b6d92493","1","physical","sector_entered","2026-05-16T20:56:24.576-03:00","2026-05-16T20:56:24.576-03:00","EWD442","EWD442","true","RICARDONE_CALADA","RicCal02","0","0f951a8f-631c-434d-bc8c-2f68b6d92493","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28827","37d4f4ad-5067-40ce-82a2-346b39700453","1","physical","sector_entered","2026-05-16T20:55:53.251-03:00","2026-05-16T20:55:53.251-03:00","KOJ641","KOJ641","true","RICARDONE_BALANZA","RicB2Egreso","0","37d4f4ad-5067-40ce-82a2-346b39700453","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28811","2a3877a2-87fc-48ff-86ed-5c9a7e764f8e","1","physical","sector_entered","2026-05-16T20:48:31.693-03:00","2026-05-16T20:48:31.693-03:00","UEK436","UEK436","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","2a3877a2-87fc-48ff-86ed-5c9a7e764f8e","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28824","2a3877a2-87fc-48ff-86ed-5c9a7e764f8e","2","physical","sector_entered","2026-05-16T20:55:26.105-03:00","2026-05-16T20:55:26.105-03:00","UEK436","UEK436","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","2a3877a2-87fc-48ff-86ed-5c9a7e764f8e","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28808","49cf1134-d155-4c66-aa27-81e96c7e0f0e__committee_seg_1","2","physical","sector_entered","2026-05-16T20:46:15.367-03:00","2026-05-16T20:46:15.367-03:00","LQF701","LQF701","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","49cf1134-d155-4c66-aa27-81e96c7e0f0e","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28822","49cf1134-d155-4c66-aa27-81e96c7e0f0e__committee_seg_1","3","physical","sector_entered","2026-05-16T20:54:11.702-03:00","2026-05-16T20:54:11.702-03:00","LQF701","LQF701","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","49cf1134-d155-4c66-aa27-81e96c7e0f0e","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28821","07aee921-291e-46fc-a099-544abe56fd09","1","physical","sector_entered","2026-05-16T20:52:41.054-03:00","2026-05-16T20:52:41.054-03:00","AD111CW","AD111CW","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","07aee921-291e-46fc-a099-544abe56fd09","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28816","47db0539-4c03-47b7-be22-11690830cc34","1","physical","sector_entered","2026-05-16T20:50:44.647-03:00","2026-05-16T20:50:44.647-03:00","HHP709","HHP709","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","47db0539-4c03-47b7-be22-11690830cc34","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"15513","98775359-5543-492a-9e73-bce314f61285__committee_seg_0","1","physical","sector_entered","2026-05-13T08:39:38.04-03:00","2026-05-13T08:39:38.04-03:00","AH614YT","AH614YT","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","98775359-5543-492a-9e73-bce314f61285","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"15577","98775359-5543-492a-9e73-bce314f61285__committee_seg_0","2","physical","sector_entered","2026-05-13T09:09:34.851-03:00","2026-05-13T09:09:34.851-03:00","AH614YT","AH614YT","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","98775359-5543-492a-9e73-bce314f61285","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"27950","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","5","physical","sector_entered","2026-05-16T13:36:17.52-03:00","2026-05-16T13:36:17.52-03:00","AH614YT","AH614YT","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"27965","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","6","physical","sector_entered","2026-05-16T13:39:36.873-03:00","2026-05-16T13:39:36.873-03:00","AH614YT","AH614YT","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"28074","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","7","physical","sector_entered","2026-05-16T14:11:50.274-03:00","2026-05-16T14:11:50.274-03:00","AH614YT","AH614YT","true","RICARDONE_CALADA","RicCal04","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"28573","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","8","physical","sector_entered","2026-05-16T19:31:35.187-03:00","2026-05-16T19:31:35.187-03:00","AH614YT","AH614YT","true","RICARDONE_CALADA","RicCal04","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"28603","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","9","physical","sector_entered","2026-05-16T19:42:46.974-03:00","2026-05-16T19:42:46.974-03:00","AH614YT","AH614YT","true","RICARDONE_BALANZA","RicB1Ingreso","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"28702","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","10","physical","sector_entered","2026-05-16T20:11:34.967-03:00","2026-05-16T20:11:34.967-03:00","AH614YT","AH614YT","true","RICARDONE_VOLCABLE","RicVolcable2","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"28815","98775359-5543-492a-9e73-bce314f61285__committee_seg_2","11","physical","sector_entered","2026-05-16T20:50:22.988-03:00","2026-05-16T20:50:22.988-03:00","AH614YT","AH614YT","true","RICARDONE_BALANZA","RicB2Egreso","0","98775359-5543-492a-9e73-bce314f61285","2","split","CIRCUITO_VOLCABLE_1_2","","0",""
"28809","17c04311-cce0-4244-a2c7-b183f9d8287a","1","physical","sector_entered","2026-05-16T20:46:21.431-03:00","2026-05-16T20:46:21.431-03:00","HHE484","HHE484","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","17c04311-cce0-4244-a2c7-b183f9d8287a","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"21129","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d__committee_seg_2","4","physical","sector_entered","2026-05-14T20:18:00.384-03:00","2026-05-14T20:18:00.384-03:00","ICE928","ICE928","true","RICARDONE_CALADA","RicCal04","0","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"28042","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d__committee_seg_3","6","physical","sector_entered","2026-05-16T13:59:36.56-03:00","2026-05-16T13:59:36.56-03:00","ICE928","ICE928","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d","3","split","CIRCUITO_SAN_LORENZO","","0",""
"28062","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d__committee_seg_3","7","physical","sector_entered","2026-05-16T14:05:26.644-03:00","2026-05-16T14:05:26.644-03:00","ICE928","ICE928","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d","3","split","CIRCUITO_SAN_LORENZO","","0",""
"28450","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d__committee_seg_3","8","physical","sector_entered","2026-05-16T18:19:12.555-03:00","2026-05-16T18:19:12.555-03:00","ICE928","ICE928","true","RICARDONE_CALADA","RicCal03","0","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d","3","split","CIRCUITO_SAN_LORENZO","","0",""
"28797","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d__committee_seg_3","9","physical","sector_entered","2026-05-16T20:43:25.052-03:00","2026-05-16T20:43:25.052-03:00","ICE928","ICE928","true","RICARDONE_EGRESO_CAMIONES","RicEgrCamFrente","0","b16a37df-04a0-4c4e-bc75-99c9f4cfe86d","3","split","CIRCUITO_SAN_LORENZO","","0",""
"28787","50183cbc-4ff4-4da7-aeb2-92a12382308a","1","physical","sector_entered","2026-05-16T20:41:02.309-03:00","2026-05-16T20:41:02.309-03:00","JKR096","JKR096","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","50183cbc-4ff4-4da7-aeb2-92a12382308a","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28792","50183cbc-4ff4-4da7-aeb2-92a12382308a","2","physical","sector_entered","2026-05-16T20:42:55.42-03:00","2026-05-16T20:42:55.42-03:00","JKR096","JKR096","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","50183cbc-4ff4-4da7-aeb2-92a12382308a","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28786","a720d0b5-0cc3-4cb7-8672-286c1e68bd0a","1","physical","sector_entered","2026-05-16T20:40:54.438-03:00","2026-05-16T20:40:54.438-03:00","GPF215","GPF215","true","RICARDONE_BALANZA","RicB1Ingreso","0","a720d0b5-0cc3-4cb7-8672-286c1e68bd0a","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28773","8c6a45e7-4888-48ec-8a4d-761f60b3b98f","1","physical","sector_entered","2026-05-16T20:36:57.094-03:00","2026-05-16T20:36:57.094-03:00","MYE678","MYE678","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","8c6a45e7-4888-48ec-8a4d-761f60b3b98f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28777","8c6a45e7-4888-48ec-8a4d-761f60b3b98f","2","physical","sector_entered","2026-05-16T20:38:17.483-03:00","2026-05-16T20:38:17.483-03:00","MYE678","MYE678","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","8c6a45e7-4888-48ec-8a4d-761f60b3b98f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28765","6f592fbe-7fba-46e1-8fe9-9db5862bd7a0","1","physical","sector_entered","2026-05-16T20:33:16.281-03:00","2026-05-16T20:33:16.281-03:00","HXL419","HXL419","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","6f592fbe-7fba-46e1-8fe9-9db5862bd7a0","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28772","6f592fbe-7fba-46e1-8fe9-9db5862bd7a0","2","physical","sector_entered","2026-05-16T20:36:06.119-03:00","2026-05-16T20:36:06.119-03:00","HXL419","HXL419","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","6f592fbe-7fba-46e1-8fe9-9db5862bd7a0","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"28758","c2a45a5a-8d48-45c0-bee3-4f1cc3377a28","3","physical","sector_entered","2026-05-16T20:29:51.454-03:00","2026-05-16T20:29:51.454-03:00","HXX024","HXX024","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","c2a45a5a-8d48-45c0-bee3-4f1cc3377a28","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
