date,week,day_name,time_bucket,day_night,deviceCode,sectorCode,camera_type,event_count,alert_count_total,alert_lpr_count,lpr_alerts_per_100_events,first_event_at,last_event_at,first_alert_at,last_alert_at,status
2026-07-03,2026W27,viernes,04-07,noche,RenCargFte,1-S8,front,17,0,0,0,2026-07-03T04:27:25.496-03:00,2026-07-03T06:42:42.028-03:00,2026-07-03T06:42:42.028-03:00,2026-07-03T06:42:42.028-03:00,Bajo
2026-07-03,2026W27,viernes,04-07,noche,RicVolcable2,2-S9,front,1,1,1,100,2026-07-03T06:42:06.738-03:00,2026-07-03T06:42:06.738-03:00,2026-07-03T04:13:25.330914-03:00,2026-07-03T06:42:06.738-03:00,Alto
2026-07-03,2026W27,viernes,04-07,noche,RicB3Ingreso,2-S4,front,14,0,0,0,2026-07-03T04:12:46.781-03:00,2026-07-03T06:38:49.693-03:00,2026-07-03T06:38:49.693-03:00,2026-07-03T06:38:49.693-03:00,Bajo
2026-07-03,2026W27,viernes,04-07,noche,RicVolcable1,2-S9,front,2,5,2,100,2026-07-03T06:05:36.333-03:00,2026-07-03T06:10:48.272-03:00,2026-07-03T04:16:56.497655-03:00,2026-07-03T06:34:01.216149-03:00,Alto
2026-07-03,2026W27,viernes,04-07,noche,RenDescFte,1-S8,front,3,0,0,0,2026-07-03T05:16:10.34-03:00,2026-07-03T05:38:22.728-03:00,2026-07-03T05:38:22.728-03:00,2026-07-03T05:38:22.728-03:00,Bajo
2026-07-03,2026W27,viernes,04-07,noche,SLZBalSC1Fte,1-S5,front,1,0,0,0,2026-07-03T05:34:28.094-03:00,2026-07-03T05:34:28.094-03:00,2026-07-03T05:34:28.094-03:00,2026-07-03T05:34:28.094-03:00,Bajo
2026-07-03,2026W27,viernes,04-07,noche,RicPreIngEgFr,2-S1,front,1,4,4,400,2026-07-03T05:12:33.436-03:00,2026-07-03T05:12:33.436-03:00,2026-07-03T05:02:55.145721-03:00,2026-07-03T06:44:49.967035-03:00,Crítico
2026-07-03,2026W27,viernes,04-07,noche,RicCal01,2-S2,front,3,26,9,300,2026-07-03T04:13:36.854-03:00,2026-07-03T04:17:24.53-03:00,2026-07-03T04:17:24.53-03:00,2026-07-03T06:46:21.079296-03:00,Crítico
2026-07-03,2026W27,viernes,04-07,noche,RicCal02,2-S2,front,1,18,1,100,2026-07-03T04:15:43.815-03:00,2026-07-03T04:15:43.815-03:00,2026-07-03T04:15:43.815-03:00,2026-07-03T06:27:31.366033-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,RicIngCamFrente,2-S0,front,45,29,29,64.444,2026-07-03T00:04:16.347-03:00,2026-07-03T03:59:06.291-03:00,2026-07-03T00:05:22.559896-03:00,2026-07-03T03:59:06.291-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,RicPreIngInFr,2-S1,front,39,48,20,51.282,2026-07-03T00:01:27.002-03:00,2026-07-03T03:58:59.834-03:00,2026-07-03T00:11:22.620465-03:00,2026-07-03T03:58:59.834-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,SLZSalidaC1Fte,1-S7,front,101,54,9,8.911,2026-07-03T00:03:07.581-03:00,2026-07-03T03:58:41.479-03:00,2026-07-03T00:07:39.324419-03:00,2026-07-03T03:58:41.479-03:00,Bajo
2026-07-03,2026W27,viernes,00-03,noche,RicB1Ingreso,2-S4,front,6,26,8,133.333,2026-07-03T00:04:43.759-03:00,2026-07-03T03:58:19.654-03:00,2026-07-03T00:01:45.89022-03:00,2026-07-03T03:58:19.654-03:00,Crítico
2026-07-03,2026W27,viernes,00-03,noche,SLZIngCamFrente,1-S0,front,49,46,16,32.653,2026-07-03T00:01:50.267-03:00,2026-07-03T03:58:13.037-03:00,2026-07-03T00:03:48.176517-03:00,2026-07-03T03:58:13.037-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,SLZSalidaC2Fte,1-S7,front,17,1,1,5.882,2026-07-03T00:15:13.648-03:00,2026-07-03T03:53:21.513-03:00,2026-07-03T03:18:48.641101-03:00,2026-07-03T03:53:21.513-03:00,Bajo
2026-07-03,2026W27,viernes,00-03,noche,RicEgrCamFrente,2-S3,front,42,40,21,50,2026-07-03T00:08:29.138-03:00,2026-07-03T03:47:41.026-03:00,2026-07-03T00:05:18.333242-03:00,2026-07-03T03:56:48.336844-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,RicCal01,2-S2,front,44,33,6,13.636,2026-07-03T00:02:34.91-03:00,2026-07-03T03:26:42.291-03:00,2026-07-03T00:13:29.560321-03:00,2026-07-03T03:46:39.76528-03:00,Medio
2026-07-03,2026W27,viernes,00-03,noche,RicCal02,2-S2,front,33,34,8,24.242,2026-07-03T00:03:21.625-03:00,2026-07-03T03:02:45.261-03:00,2026-07-03T00:12:04.792719-03:00,2026-07-03T03:51:56.331868-03:00,Medio
2026-07-03,2026W27,viernes,00-03,noche,SLZBalIngFte,1-S1,front,72,107,44,61.111,2026-07-03T00:00:57.396-03:00,2026-07-03T02:59:37.705-03:00,2026-07-03T00:03:57.606082-03:00,2026-07-03T03:51:53.962443-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,RicVolcable2,2-S9,front,2,4,1,50,2026-07-03T01:27:45.317-03:00,2026-07-03T02:00:36.313-03:00,2026-07-03T00:38:25.449689-03:00,2026-07-03T03:32:55.252047-03:00,Alto
2026-07-03,2026W27,viernes,00-03,noche,RicVolcable1,2-S9,front,5,9,6,120,2026-07-03T00:24:01.616-03:00,2026-07-03T01:57:52.745-03:00,2026-07-03T00:09:16.271582-03:00,2026-07-03T03:49:41.419962-03:00,Crítico
2026-07-03,2026W27,viernes,00-03,noche,RicCalLiq,2-S2,front,1,7,3,300,2026-07-03T00:03:19.063-03:00,2026-07-03T00:03:19.063-03:00,2026-07-03T00:03:19.063-03:00,2026-07-03T03:59:41.363165-03:00,Crítico
2026-07-04,2026W27,sábado,20-23,noche,SLZIngCamFrente,1-S0,front,77,136,27,35.065,2026-07-04T20:00:18.654-03:00,2026-07-04T23:59:57.437-03:00,2026-07-04T20:01:31.977388-03:00,2026-07-04T23:59:57.437-03:00,Alto
2026-07-04,2026W27,sábado,20-23,noche,RicCal05,2-S2,front,22,24,4,18.182,2026-07-04T20:02:14.884-03:00,2026-07-04T23:59:46.019-03:00,2026-07-04T20:17:28.322199-03:00,2026-07-04T23:59:46.019-03:00,Medio
2026-07-04,2026W27,sábado,20-23,noche,RicPreIngInFr,2-S1,front,22,42,11,50,2026-07-04T20:12:08.872-03:00,2026-07-04T23:59:34.226-03:00,2026-07-04T21:14:07.365589-03:00,2026-07-04T23:59:34.226-03:00,Alto
2026-07-04,2026W27,sábado,20-23,noche,SLZBalIngFte,1-S1,front,96,69,27,28.125,2026-07-04T20:00:30.242-03:00,2026-07-04T23:59:31.402-03:00,2026-07-04T20:00:35.139708-03:00,2026-07-04T23:59:56.565211-03:00,Medio
2026-07-04,2026W27,sábado,20-23,noche,RicCal01,2-S2,front,16,32,6,37.5,2026-07-04T20:03:57.054-03:00,2026-07-04T23:59:21.005-03:00,2026-07-04T20:00:30.37815-03:00,2026-07-04T23:59:21.005-03:00,Alto
2026-07-04,2026W27,sábado,20-23,noche,SLZSalidaC1Fte,1-S7,front,89,80,5,5.618,2026-07-04T20:00:56.43-03:00,2026-07-04T23:57:55.791-03:00,2026-07-04T20:00:48.505011-03:00,2026-07-04T23:58:23.86671-03:00,Bajo
2026-07-04,2026W27,sábado,20-23,noche,RicEgrCamFrente,2-S3,front,67,79,35,52.239,2026-07-04T20:02:52.69-03:00,2026-07-04T23:57:18.018-03:00,2026-07-04T20:00:08.193935-03:00,2026-07-04T23:58:43.218076-03:00,Alto
2026-07-04,2026W27,sábado,20-23,noche,RicB1Ingreso,2-S4,front,2,0,0,0,2026-07-04T21:18:24.661-03:00,2026-07-04T23:57:02.199-03:00,2026-07-04T23:57:02.199-03:00,2026-07-04T23:57:02.199-03:00,Bajo
2026-07-04,2026W27,sábado,20-23,noche,RicIngCamFrente,2-S0,front,26,20,20,76.923,2026-07-04T20:09:16.005-03:00,2026-07-04T23:56:42.103-03:00,2026-07-04T21:10:42.372844-03:00,2026-07-04T23:56:42.103-03:00,Alto
2026-07-04,2026W27,sábado,20-23,noche,RicCal06,2-S2,front,20,29,3,15,2026-07-04T20:00:03.797-03:00,2026-07-04T23:55:55.966-03:00,2026-07-04T20:16:47.878819-03:00,2026-07-04T23:55:55.966-03:00,Medio
2026-07-04,2026W27,sábado,20-23,noche,RicCal02,2-S2,front,18,24,8,44.444,2026-07-04T20:01:29.783-03:00,2026-07-04T23:54:05.705-03:00,2026-07-04T20:02:16.810199-03:00,2026-07-04T23:54:05.705-03:00,Alto
2026-07-04,2026W27,sábado,20-23,noche,RicVolcable2,2-S9,front,9,3,1,11.111,2026-07-04T20:15:56.112-03:00,2026-07-04T23:51:42.307-03:00,2026-07-04T22:01:30.662266-03:00,2026-07-04T23:51:42.307-03:00,Medio
2026-07-04,2026W27,sábado,20-23,noche,SLZSalidaC2Fte,1-S7,front,3,0,0,0,2026-07-04T21:33:03.788-03:00,2026-07-04T23:41:56.018-03:00,2026-07-04T23:41:56.018-03:00,2026-07-04T23:41:56.018-03:00,Bajo
2026-07-04,2026W27,sábado,20-23,noche,SLZBalSC2Fte,1-S5,front,3,1,0,0,2026-07-04T20:53:31.257-03:00,2026-07-04T23:27:29.208-03:00,2026-07-04T21:46:19.23159-03:00,2026-07-04T23:27:29.208-03:00,Bajo
2026-07-04,2026W27,sábado,20-23,noche,RicVolcable1,2-S9,front,6,11,8,133.333,2026-07-04T20:12:47.616-03:00,2026-07-04T23:20:05.715-03:00,2026-07-04T20:19:51.062434-03:00,2026-07-04T23:44:16.053415-03:00,Crítico
2026-07-04,2026W27,sábado,20-23,noche,RicCalLiq,2-S2,front,1,1,0,0,2026-07-04T20:27:49.536-03:00,2026-07-04T20:27:49.536-03:00,2026-07-04T20:27:49.536-03:00,2026-07-04T23:52:43.86782-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicCal01,2-S2,front,13,3,0,0,2026-07-04T19:23:42.666-03:00,2026-07-04T19:59:35.119-03:00,2026-07-04T19:34:10.996225-03:00,2026-07-04T19:59:35.119-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,SLZIngCamFrente,1-S0,front,29,4,2,6.897,2026-07-04T19:08:57.651-03:00,2026-07-04T19:59:00.332-03:00,2026-07-04T19:47:01.648062-03:00,2026-07-04T19:59:00.332-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicCal05,2-S2,front,8,0,0,0,2026-07-04T19:09:45.677-03:00,2026-07-04T19:58:18.15-03:00,2026-07-04T19:58:18.15-03:00,2026-07-04T19:58:18.15-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicB1Ingreso,2-S4,front,1,0,0,0,2026-07-04T19:58:07.846-03:00,2026-07-04T19:58:07.846-03:00,2026-07-04T19:58:07.846-03:00,2026-07-04T19:58:07.846-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicCal02,2-S2,front,8,7,2,25,2026-07-04T19:23:43.854-03:00,2026-07-04T19:57:44.711-03:00,2026-07-04T19:31:07.693278-03:00,2026-07-04T19:58:46.719853-03:00,Medio
2026-07-04,2026W27,sábado,16-19,noche,RicEgrCamFrente,2-S3,front,31,8,0,0,2026-07-04T19:00:30.39-03:00,2026-07-04T19:57:41.312-03:00,2026-07-04T19:38:03.438797-03:00,2026-07-04T19:57:41.312-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicCal06,2-S2,front,8,0,0,0,2026-07-04T19:27:00.444-03:00,2026-07-04T19:56:22.229-03:00,2026-07-04T19:56:22.229-03:00,2026-07-04T19:56:22.229-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicPreIngInFr,2-S1,front,16,2,0,0,2026-07-04T19:03:48.953-03:00,2026-07-04T19:51:19.2-03:00,2026-07-04T19:47:42.60044-03:00,2026-07-04T19:51:19.2-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,SLZSalidaC1Fte,1-S7,front,21,13,1,4.762,2026-07-04T19:00:26.603-03:00,2026-07-04T19:51:10.355-03:00,2026-07-04T19:28:33.56147-03:00,2026-07-04T19:56:58.495781-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,RicIngCamFrente,2-S0,front,16,2,2,12.5,2026-07-04T19:02:00.011-03:00,2026-07-04T19:48:37.374-03:00,2026-07-04T19:26:47.370332-03:00,2026-07-04T19:48:37.374-03:00,Medio
2026-07-04,2026W27,sábado,16-19,noche,SLZSalidaC2Fte,1-S7,front,2,0,0,0,2026-07-04T19:33:50.074-03:00,2026-07-04T19:40:20.429-03:00,2026-07-04T19:40:20.429-03:00,2026-07-04T19:40:20.429-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,noche,SLZBalIngFte,1-S1,front,13,12,7,53.846,2026-07-04T19:05:46.995-03:00,2026-07-04T19:38:36.978-03:00,2026-07-04T19:29:20.949625-03:00,2026-07-04T19:59:35.166994-03:00,Alto
2026-07-04,2026W27,sábado,16-19,dia,SLZBalIngFte,1-S1,front,63,53,25,39.683,2026-07-04T16:06:08.269-03:00,2026-07-04T18:59:34.766-03:00,2026-07-04T16:00:09.006936-03:00,2026-07-04T18:59:34.766-03:00,Alto
2026-07-04,2026W27,sábado,16-19,dia,RicEgrCamFrente,2-S3,front,71,5,4,5.634,2026-07-04T16:13:19.005-03:00,2026-07-04T18:59:26.468-03:00,2026-07-04T17:11:38.258785-03:00,2026-07-04T18:59:26.468-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicPreIngInFr,2-S1,front,38,5,3,7.895,2026-07-04T16:22:55.326-03:00,2026-07-04T18:57:49.333-03:00,2026-07-04T16:04:52.293393-03:00,2026-07-04T18:57:49.333-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,SLZSalidaC1Fte,1-S7,front,76,47,2,2.632,2026-07-04T16:03:37.662-03:00,2026-07-04T18:57:11.005-03:00,2026-07-04T16:06:03.223724-03:00,2026-07-04T18:57:11.005-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,SLZIngCamFrente,1-S0,front,71,51,7,9.859,2026-07-04T16:30:12.494-03:00,2026-07-04T18:56:57.209-03:00,2026-07-04T16:06:06.877354-03:00,2026-07-04T18:56:57.209-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicIngCamFrente,2-S0,front,31,0,0,0,2026-07-04T16:00:51.697-03:00,2026-07-04T18:54:47.744-03:00,2026-07-04T18:54:47.744-03:00,2026-07-04T18:54:47.744-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicVolcable1,2-S9,front,2,2,0,0,2026-07-04T18:35:47.999-03:00,2026-07-04T18:52:12.057-03:00,2026-07-04T16:23:16.295863-03:00,2026-07-04T18:52:12.057-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicVolcable2,2-S9,front,2,5,3,150,2026-07-04T17:42:17.872-03:00,2026-07-04T18:36:45.342-03:00,2026-07-04T16:33:35.094887-03:00,2026-07-04T18:36:45.342-03:00,Crítico
2026-07-04,2026W27,sábado,16-19,dia,SLZBalSC2Fte,1-S5,front,2,0,0,0,2026-07-04T16:45:26.906-03:00,2026-07-04T18:21:32.11-03:00,2026-07-04T18:21:32.11-03:00,2026-07-04T18:21:32.11-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicCal05,2-S2,front,36,0,0,0,2026-07-04T16:52:40.742-03:00,2026-07-04T18:08:20.721-03:00,2026-07-04T18:08:20.721-03:00,2026-07-04T18:08:20.721-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicCal06,2-S2,front,18,0,0,0,2026-07-04T16:51:59.096-03:00,2026-07-04T17:50:22.591-03:00,2026-07-04T17:50:22.591-03:00,2026-07-04T17:50:22.591-03:00,Bajo
2026-07-04,2026W27,sábado,16-19,dia,RicPreIngEgFr,2-S1,front,1,5,4,400,2026-07-04T17:50:21.772-03:00,2026-07-04T17:50:21.772-03:00,2026-07-04T16:39:49.847254-03:00,2026-07-04T18:11:14.852274-03:00,Crítico
2026-07-04,2026W27,sábado,16-19,dia,RicCal01,2-S2,front,33,18,5,15.152,2026-07-04T16:09:22.497-03:00,2026-07-04T17:47:19.464-03:00,2026-07-04T16:41:29.978353-03:00,2026-07-04T18:29:02.483131-03:00,Medio
2026-07-04,2026W27,sábado,16-19,dia,RicCal02,2-S2,front,23,19,5,21.739,2026-07-04T16:06:17.562-03:00,2026-07-04T17:45:59.121-03:00,2026-07-04T16:47:01.358816-03:00,2026-07-04T18:24:08.973796-03:00,Medio
2026-07-04,2026W27,sábado,16-19,dia,SLZSalidaC2Fte,1-S7,front,3,1,1,33.333,2026-07-04T16:05:33.893-03:00,2026-07-04T17:37:25.568-03:00,2026-07-04T16:18:57.044165-03:00,2026-07-04T17:37:25.568-03:00,Alto
2026-07-04,2026W27,sábado,16-19,dia,RicB1Ingreso,2-S4,front,1,5,2,200,2026-07-04T16:37:30.332-03:00,2026-07-04T16:37:30.332-03:00,2026-07-04T16:37:30.332-03:00,2026-07-04T18:44:15.649498-03:00,Crítico
2026-07-04,2026W27,sábado,12-15,dia,SLZSalidaC1Fte,1-S7,front,97,67,2,2.062,2026-07-04T12:00:48.55-03:00,2026-07-04T15:57:11.668-03:00,2026-07-04T12:14:12.848442-03:00,2026-07-04T15:57:11.668-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,RicB1Ingreso,2-S4,front,14,1,1,7.143,2026-07-04T12:20:18.477-03:00,2026-07-04T15:53:54.433-03:00,2026-07-04T12:18:35.634967-03:00,2026-07-04T15:53:54.433-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,SLZSalidaC2Fte,1-S7,front,11,2,0,0,2026-07-04T12:25:39.289-03:00,2026-07-04T15:51:43.903-03:00,2026-07-04T15:09:08.267603-03:00,2026-07-04T15:51:43.903-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,RicPreIngInFr,2-S1,front,40,16,4,10,2026-07-04T12:00:08.301-03:00,2026-07-04T15:45:31.996-03:00,2026-07-04T12:58:17.350539-03:00,2026-07-04T15:46:02.299065-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,RicIngCamFrente,2-S0,front,40,1,1,2.5,2026-07-04T12:01:19.738-03:00,2026-07-04T15:43:33.954-03:00,2026-07-04T15:10:22.361059-03:00,2026-07-04T15:43:33.954-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,SLZIngCamFrente,1-S0,front,54,74,1,1.852,2026-07-04T12:02:17.698-03:00,2026-07-04T15:26:05.149-03:00,2026-07-04T12:01:21.927613-03:00,2026-07-04T15:56:46.876067-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,RicEgrCamFrente,2-S3,front,54,6,4,7.407,2026-07-04T12:10:23.493-03:00,2026-07-04T15:14:55.443-03:00,2026-07-04T13:06:53.20852-03:00,2026-07-04T15:41:18.24229-03:00,Bajo
2026-07-04,2026W27,sábado,12-15,dia,RicVolcable1,2-S9,front,3,4,2,66.667,2026-07-04T12:58:29.939-03:00,2026-07-04T15:04:25.099-03:00,2026-07-04T13:01:11.053873-03:00,2026-07-04T15:04:25.099-03:00,Alto
2026-07-04,2026W27,sábado,12-15,dia,RicCal02,2-S2,front,35,45,12,34.286,2026-07-04T12:04:43.673-03:00,2026-07-04T15:02:33.471-03:00,2026-07-04T12:02:22.459785-03:00,2026-07-04T15:55:02.31407-03:00,Alto
2026-07-04,2026W27,sábado,12-15,dia,RicCal01,2-S2,front,38,28,6,15.789,2026-07-04T12:06:19.005-03:00,2026-07-04T15:00:53.931-03:00,2026-07-04T13:15:29.864308-03:00,2026-07-04T15:57:11.180431-03:00,Medio
2026-07-04,2026W27,sábado,12-15,dia,SLZBalIngFte,1-S1,front,65,51,13,20,2026-07-04T12:30:29.376-03:00,2026-07-04T14:59:41.115-03:00,2026-07-04T12:06:50.522755-03:00,2026-07-04T15:56:28.745439-03:00,Medio
2026-07-04,2026W27,sábado,12-15,dia,RicVolcable2,2-S9,front,2,5,5,250,2026-07-04T13:27:17.699-03:00,2026-07-04T14:05:47.994-03:00,2026-07-04T12:55:25.08294-03:00,2026-07-04T15:55:50.101712-03:00,Crítico
2026-07-04,2026W27,sábado,12-15,dia,RicPreIngEgFr,2-S1,front,2,15,12,600,2026-07-04T13:17:29.374-03:00,2026-07-04T13:45:07.153-03:00,2026-07-04T12:00:39.822644-03:00,2026-07-04T14:28:29.836209-03:00,Crítico
2026-07-04,2026W27,sábado,08-11,dia,RicEgrCamFrente,2-S3,front,86,21,1,1.163,2026-07-04T08:01:49.241-03:00,2026-07-04T11:59:50.656-03:00,2026-07-04T08:33:58.474605-03:00,2026-07-04T11:59:50.656-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,SLZSalidaC1Fte,1-S7,front,120,50,4,3.333,2026-07-04T08:00:11.119-03:00,2026-07-04T11:57:53-03:00,2026-07-04T08:15:32.543962-03:00,2026-07-04T11:57:53-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,RicB1Ingreso,2-S4,front,18,10,3,16.667,2026-07-04T08:10:32.001-03:00,2026-07-04T11:57:31.207-03:00,2026-07-04T08:06:05.618462-03:00,2026-07-04T11:57:31.207-03:00,Medio
2026-07-04,2026W27,sábado,08-11,dia,RicPreIngInFr,2-S1,front,79,16,6,7.595,2026-07-04T08:07:24.049-03:00,2026-07-04T11:56:53.89-03:00,2026-07-04T08:08:02.651211-03:00,2026-07-04T11:56:53.89-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,SLZBalIngFte,1-S1,front,86,118,38,44.186,2026-07-04T08:12:50.788-03:00,2026-07-04T11:56:02.259-03:00,2026-07-04T08:11:15.508446-03:00,2026-07-04T11:58:55.244815-03:00,Alto
2026-07-04,2026W27,sábado,08-11,dia,RicIngCamFrente,2-S0,front,78,7,7,8.974,2026-07-04T08:04:51.869-03:00,2026-07-04T11:55:33.399-03:00,2026-07-04T08:03:07.367909-03:00,2026-07-04T11:55:33.399-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,RicCal01,2-S2,front,43,41,4,9.302,2026-07-04T08:01:41.757-03:00,2026-07-04T11:53:45.123-03:00,2026-07-04T08:13:52.865415-03:00,2026-07-04T11:53:45.123-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,RicCal02,2-S2,front,43,37,4,9.302,2026-07-04T08:03:19.471-03:00,2026-07-04T11:51:57.7-03:00,2026-07-04T08:14:47.439244-03:00,2026-07-04T11:54:12.996183-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,SLZIngCamFrente,1-S0,front,87,81,1,1.149,2026-07-04T08:02:31.956-03:00,2026-07-04T11:49:49.333-03:00,2026-07-04T08:37:52.012975-03:00,2026-07-04T11:58:26.962049-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,RicVolcable1,2-S9,front,6,8,6,100,2026-07-04T09:03:30.716-03:00,2026-07-04T11:47:15.127-03:00,2026-07-04T08:28:11.096412-03:00,2026-07-04T11:47:15.127-03:00,Alto
2026-07-04,2026W27,sábado,08-11,dia,SLZSalidaC2Fte,1-S7,front,4,2,0,0,2026-07-04T08:11:13.083-03:00,2026-07-04T11:44:25.524-03:00,2026-07-04T08:17:52.184079-03:00,2026-07-04T11:44:25.524-03:00,Bajo
2026-07-04,2026W27,sábado,08-11,dia,RicPreIngEgFr,2-S1,front,3,17,16,533.333,2026-07-04T09:56:55.871-03:00,2026-07-04T11:04:30.428-03:00,2026-07-04T08:10:14.843627-03:00,2026-07-04T11:50:09.811751-03:00,Crítico
2026-07-04,2026W27,sábado,08-11,dia,RicC16Descarga2,2-S5,front,6,34,16,266.667,2026-07-04T08:57:07.664-03:00,2026-07-04T10:13:58.625-03:00,2026-07-04T09:41:01.483041-03:00,2026-07-04T11:29:31.474884-03:00,Crítico
2026-07-04,2026W27,sábado,08-11,dia,RenDescFte,1-S8,front,11,4,2,18.182,2026-07-04T10:02:07.388-03:00,2026-07-04T10:08:25.731-03:00,2026-07-04T09:29:47.619897-03:00,2026-07-04T11:42:17.599343-03:00,Medio
2026-07-04,2026W27,sábado,08-11,dia,RenCargFte,1-S8,front,7,18,8,114.286,2026-07-04T10:02:00.384-03:00,2026-07-04T10:07:56.484-03:00,2026-07-04T08:17:32.924981-03:00,2026-07-04T11:42:17.985904-03:00,Crítico
2026-07-04,2026W27,sábado,08-11,dia,RicVolcable2,2-S9,front,1,5,5,500,2026-07-04T08:39:54.931-03:00,2026-07-04T08:39:54.931-03:00,2026-07-04T08:21:25.096481-03:00,2026-07-04T11:22:20.087161-03:00,Crítico
2026-07-04,2026W27,sábado,04-07,dia,RicCal02,2-S2,front,14,2,0,0,2026-07-04T07:01:52.059-03:00,2026-07-04T07:59:59.726-03:00,2026-07-04T07:52:23.165325-03:00,2026-07-04T07:59:59.726-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,RicEgrCamFrente,2-S3,front,27,0,0,0,2026-07-04T07:00:16.865-03:00,2026-07-04T07:59:08.352-03:00,2026-07-04T07:59:08.352-03:00,2026-07-04T07:59:08.352-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,SLZIngCamFrente,1-S0,front,28,1,0,0,2026-07-04T07:02:25.878-03:00,2026-07-04T07:58:28.579-03:00,2026-07-04T07:44:56.955091-03:00,2026-07-04T07:58:28.579-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,SLZSalidaC1Fte,1-S7,front,32,2,0,0,2026-07-04T07:02:11.328-03:00,2026-07-04T07:58:05.829-03:00,2026-07-04T07:52:57.418287-03:00,2026-07-04T07:58:05.829-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,RicCal01,2-S2,front,17,1,1,5.882,2026-07-04T07:03:11.531-03:00,2026-07-04T07:57:32.954-03:00,2026-07-04T07:48:22.862989-03:00,2026-07-04T07:57:32.954-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,SLZSalidaC2Fte,1-S7,front,2,0,0,0,2026-07-04T07:39:00.39-03:00,2026-07-04T07:55:26.175-03:00,2026-07-04T07:55:26.175-03:00,2026-07-04T07:55:26.175-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,SLZBalIngFte,1-S1,front,36,3,2,5.556,2026-07-04T07:03:03.735-03:00,2026-07-04T07:53:08.892-03:00,2026-07-04T07:53:08.892-03:00,2026-07-04T07:58:00.347742-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,RicVolcable1,2-S9,front,2,2,2,100,2026-07-04T07:43:28.436-03:00,2026-07-04T07:50:10.059-03:00,2026-07-04T07:24:36.092765-03:00,2026-07-04T07:59:06.082355-03:00,Alto
2026-07-04,2026W27,sábado,04-07,dia,RicB1Ingreso,2-S4,front,2,0,0,0,2026-07-04T07:37:43.264-03:00,2026-07-04T07:45:47.609-03:00,2026-07-04T07:45:47.609-03:00,2026-07-04T07:45:47.609-03:00,Bajo
2026-07-04,2026W27,sábado,04-07,dia,RicPreIngInFr,2-S1,front,23,11,5,21.739,2026-07-04T07:00:40.696-03:00,2026-07-04T07:44:05.247-03:00,2026-07-04T07:14:02.637352-03:00,2026-07-04T07:57:47.430196-03:00,Medio
2026-07-04,2026W27,sábado,04-07,dia,RicPreIngEgFr,2-S1,front,1,1,1,100,2026-07-04T07:42:40.043-03:00,2026-07-04T07:42:40.043-03:00,2026-07-04T07:42:40.043-03:00,2026-07-04T07:56:44.830733-03:00,Alto
