external_operation_id,source_file,source_date,plate_normalized,product_normalized,producto_original,platform_normalized,plataforma_original,planta_normalized,movement_type,mov,movement_type_detail,external_ingreso_at,external_calado_at,external_salida_at,contrato,comprob,cp_remito,ctg,cupo,kgs_neto,matched_journey_uids,matched_journey_count,truckflow_first_seen_at,truckflow_last_seen_at,truckflow_duration_min,truckflow_circuit_codes,truckflow_circuit_labels,truckflow_executive_statuses,truckflow_valid_details,truckflow_observed_sequence_combined,truckflow_coverage_percent_avg,truckflow_has_strong_point_any,resolved_product,resolved_platform,resolved_circuit_family,resolved_executive_circuit_code,resolved_operational_point,resolved_plant_hint,resolution_source,match_quality,route_quality,analysis_ready_for_scatter,analysis_ready_for_full_route_kpi,analysis_warning,evidence_count,no_truckflow_reason,diagnostic_detail,possible_duplicate_assignment,external_sl_balanza_entrada_at,external_sl_balanza_salida_at,tiempos_entre_pasos_match,tiempos_entre_pasos_source_file,sl_balanza_fuente,observaciones,observacion_calidad,ingreso_id
CTG_10133271210,MovimientosPorContrato_20260702.xlsx,2026-07-02,GUS514,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T04:11:00,2026-07-02T08:55:00,2026-07-02T19:37:00,2000655,000404035048,0000000001622,10133271210,VIC581663020726,35720,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443075
CTG_10233307642,MovimientosPorContrato_20260702.xlsx,2026-07-02,VNP426,MAIZ,MAIZ,CELDA_171_-_CENTRO,CELDA 171 - CENTRO,AVELLANEDA,INGRESO,I,I,2026-07-02T10:11:00,2026-07-02T10:42:00,2026-07-02T19:38:00,95611,000200431026,0000100015303,10233307642,VAV233689020726,31180,,0,,,0,,,,,,0,false,MAIZ,CELDA_171_-_CENTRO,CELDA16,R1,CELDA_171_-_CENTRO,AVELLANEDA,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14443271
COMPROB_000404035049,MovimientosPorContrato_20260702.xlsx,2026-07-02,AF615IJ,HIPOCLORITO DE SODIO,HIPOCLORITO DE SODIO,,,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T15:47:00,,2026-07-02T19:39:00,888919,000404035049,000100149254,0,,9780,,0,,,0,,,,,,0,false,HIPOCLORITO DE SODIO,,,,,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,HIPOCLORITO DE SODIO,,14443498
COMPROB_000200431027,MovimientosPorContrato_20260702.xlsx,2026-07-02,AE817TT,CHIP DE EUCALIPTUS,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,PLAYA LEÑA Y CHIP,AVELLANEDA,INGRESO,I,I,2026-07-02T15:13:00,,2026-07-02T19:40:00,999821,000200431027,0000100014332,0,,32100,,0,,,0,,,,,,0,false,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,,,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14443454
CTG_10233295066,MovimientosPorContrato_20260702.xlsx,2026-07-02,MXC915,GIRASOL,GIRASOL,VOLCABLE_1,VOLCABLE 1,RICARDONE,INGRESO,I,I,2026-07-02T08:44:00,2026-07-02T10:18:00,2026-07-02T19:40:00,2000664,000301457707,0407300001647,10233295066,VIC007774010726,29660,,0,,,0,,,,,,0,false,GIRASOL,VOLCABLE_1,VOLCABLE,R5,VOLCABLE_1,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FASON GIRASOL, FASON GIRASOL",,14443199
CTG_30033330234,MovimientosPorContrato_20260702.xlsx,2026-07-02,ROS380,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE_PTO_4,VOLCABLE PTO 4,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T18:31:00,,2026-07-02T19:40:00,11669,000404035050,0000300029519,30033330234,,28900,,0,,,0,,,,,,0,false,PELLETS GIRASOL,VOLCABLE_PTO_4,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_4,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14443613
CTG_30033332635,MovimientosPorContrato_20260702.xlsx,2026-07-02,EHS233,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T17:30:00,,2026-07-02T19:45:00,95662,000301065250,0000300029522,30033332635,,28940,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443574
CTG_30033330681,MovimientosPorContrato_20260702.xlsx,2026-07-02,HNE318,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE_PTO_4,VOLCABLE PTO 4,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T18:39:00,,2026-07-02T19:50:00,11669,000404035051,0000300029520,30033330681,,32380,,0,,,0,,,,,,0,false,PELLETS GIRASOL,VOLCABLE_PTO_4,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_4,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14443622
CTG_10133288365,MovimientosPorContrato_20260702.xlsx,2026-07-02,LEE296,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T09:58:00,2026-07-02T12:55:00,2026-07-02T19:50:00,2000662,000404035052,0000000000303,10133288365,VIC790588020726,31300,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON PTO 2026, FAZON PTO 2026",,14443257
CTG_10133298802,MovimientosPorContrato_20260702.xlsx,2026-07-02,ABW703,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T09:15:00,2026-07-02T12:39:00,2026-07-02T19:51:00,2000655,000404035053,0000000001665,10133298802,VIC838079020726,28400,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443223
CTG_30033330978,MovimientosPorContrato_20260702.xlsx,2026-07-02,RXD557,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE_PTO_4,VOLCABLE PTO 4,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T18:45:00,,2026-07-02T19:52:00,11669,000404035054,0000300029521,30033330978,,28160,,0,,,0,,,,,,0,false,PELLETS GIRASOL,VOLCABLE_PTO_4,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_4,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14443624
CTG_30033306678,MovimientosPorContrato_20260702.xlsx,2026-07-02,AKJ611,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,ACEITE PTO,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T10:39:00,2026-07-02T10:55:00,2026-07-02T20:00:00,11525,000404035055,0130000040473,30033306678,,29200,,0,,,0,,,,,,0,false,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,LIQUIDO,SL2,ACEITE_PTO,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,14443281
CTG_10133300561,MovimientosPorContrato_20260702.xlsx,2026-07-02,GEN242,GIRASOL,GIRASOL,VOLCABLE_1,VOLCABLE 1,RICARDONE,INGRESO,I,I,2026-07-02T00:43:00,2026-07-02T04:53:00,2026-07-02T20:03:00,2000640,000301457708,0000000021387,10133300561,VIC622202020726,25920,,0,,,0,,,,,,0,false,GIRASOL,VOLCABLE_1,VOLCABLE,R5,VOLCABLE_1,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14442999
CTG_30033332921,MovimientosPorContrato_20260702.xlsx,2026-07-02,LZB017,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T17:34:00,,2026-07-02T20:04:00,95662,000301065251,0000300029523,30033332921,,20080,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443579
CTG_10233316261,MovimientosPorContrato_20260702.xlsx,2026-07-02,KSP508,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T15:24:00,2026-07-02T17:19:00,2026-07-02T20:07:00,2000652,000404035056,0002200013787,10233316261,VIC384460020726,30900,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443460
CTG_30033305429,MovimientosPorContrato_20260702.xlsx,2026-07-02,AJV928,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,ACEITE PTO,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T10:02:00,2026-07-02T10:11:00,2026-07-02T20:08:00,11525,000404035057,0130000040472,30033305429,,29460,,0,,,0,,,,,,0,false,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,LIQUIDO,SL2,ACEITE_PTO,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,14443264
CTG_10133300011,MovimientosPorContrato_20260702.xlsx,2026-07-02,AG372PF,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T16:01:00,2026-07-02T17:27:00,2026-07-02T20:12:00,2000655,000404035058,0000000000702,10133300011,VIC137941020726,33820,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443506
CTG_10133301210,MovimientosPorContrato_20260702.xlsx,2026-07-02,GJW684,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T10:49:00,2026-07-02T13:31:00,2026-07-02T20:15:00,2000655,000404035059,0000000000168,10133301210,VIC363668020726,29780,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443289
CTG_10233316510,MovimientosPorContrato_20260702.xlsx,2026-07-02,CDQ016,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T15:15:00,2026-07-02T17:18:00,2026-07-02T20:16:00,2000652,000404035060,0002200013788,10233316510,VIC004661020726,30180,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443455
CTG_30033333118,MovimientosPorContrato_20260702.xlsx,2026-07-02,SAT582,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T17:40:00,,2026-07-02T20:16:00,95662,000301065252,0000300029524,30033333118,,28860,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443585
CTG_30033333166,MovimientosPorContrato_20260702.xlsx,2026-07-02,BWV144,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T17:33:00,,2026-07-02T20:20:00,95662,000301065253,0000300029525,30033333166,,28900,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443577
CTG_30033332635,MovimientosPorContrato_20260702.xlsx,2026-07-02,EHS233,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE_PTO_4,VOLCABLE PTO 4,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T20:02:00,,2026-07-02T20:20:00,11669,000404035061,0000300029522,30033332635,,28880,,0,,,0,,,,,,0,false,PELLETS GIRASOL,VOLCABLE_PTO_4,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_4,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14443653
CTG_10233279871,MovimientosPorContrato_20260702.xlsx,2026-07-02,HHK333,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T10:56:00,2026-07-02T13:35:00,2026-07-02T20:22:00,2000655,000404035062,0000100011692,10233279871,VIC769233010726,35040,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443295
CTG_10133303544,MovimientosPorContrato_20260702.xlsx,2026-07-02,OKY984,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T15:34:00,2026-07-02T17:24:00,2026-07-02T20:23:00,2000662,000404035063,0000000000692,10133303544,VIC577658020726,34200,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON PTO 2026, FAZON PTO 2026",,14443486
CTG_10233287822,MovimientosPorContrato_20260702.xlsx,2026-07-02,AA661NG,GIRASOL,GIRASOL,VOLCABLE_1,VOLCABLE 1,RICARDONE,INGRESO,I,I,2026-07-02T10:46:00,2026-07-02T12:24:00,2026-07-02T20:23:00,2000664,000301457709,0405200003305,10233287822,VIC618646020726,29880,,0,,,0,,,,,,0,false,GIRASOL,VOLCABLE_1,VOLCABLE,R5,VOLCABLE_1,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FASON GIRASOL, FASON GIRASOL",,14443287
COMPROB_000400419165,MovimientosPorContrato_20260702.xlsx,2026-07-02,AD770WF,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE_OSL,ACEITE OSL,TERMINAL_EMBARQUE,EGRESO,E,E,2026-07-02T11:57:00,,2026-07-02T20:24:00,11526,000400419165,,0,,29060,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,ACEITE_OSL,LIQUIDO,SL1,ACEITE_OSL,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON RENOVA/BUNGE,,14443325
CTG_30033333239,MovimientosPorContrato_20260702.xlsx,2026-07-02,VHL423,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T18:21:00,,2026-07-02T20:25:00,95662,000301065254,0000300029526,30033333239,,27860,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443604
CTG_30033333295,MovimientosPorContrato_20260702.xlsx,2026-07-02,VJG112,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T18:26:00,,2026-07-02T20:31:00,95662,000301065255,0000300029527,30033333295,,25360,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443610
CTG_30033333304,MovimientosPorContrato_20260702.xlsx,2026-07-02,CKQ212,PELLETS GIRASOL,PELLETS GIRASOL,,,RICARDONE,EGRESO,E,E,2026-07-02T18:27:00,,2026-07-02T20:31:00,95662,000301065256,0000300029528,30033333304,,24400,,0,,,0,,,,,,0,false,PELLETS GIRASOL,,,,,RICARDONE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,FAZON PTA. RIC. 2026,,14443612
COMPROB_000200431028,MovimientosPorContrato_20260702.xlsx,2026-07-02,HHQ888,CHIP DE EUCALIPTUS,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,PLAYA LEÑA Y CHIP,AVELLANEDA,INGRESO,I,I,2026-07-01T20:58:00,,2026-07-02T20:32:00,999821,000200431028,0000100004220,0,,28560,,0,,,0,,,,,,0,false,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,,,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14442794
CTG_10133301320,MovimientosPorContrato_20260702.xlsx,2026-07-02,EVL721,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-07-02T12:08:00,2026-07-02T14:04:00,2026-07-02T20:33:00,2000655,000404035064,0000000000169,10133301320,VIC302804020726,36100,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14443331
