external_operation_id,plate_normalized,external_ingreso_at,external_salida_at,product_normalized,platform_normalized,planta_normalized,movement_type,source_file,reason
COMPROB_000400419252,AF804QL,2026-07-04T07:47:00,2026-07-04T10:11:00,RESIDUOS ORG,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133350942,GRW329,2026-07-03T21:57:00,2026-07-04T10:11:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133342790,MXO580,2026-07-04T08:51:00,2026-07-04T10:11:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233346011,AI034UH,2026-07-03T22:19:00,2026-07-04T10:12:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133345121,AB605VN,2026-07-03T21:25:00,2026-07-04T10:13:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233356119,SGB924,2026-07-03T21:02:00,2026-07-04T10:14:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133277085,MGM147,2026-07-03T21:27:00,2026-07-04T10:18:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233345705,MGR109,2026-07-03T17:18:00,2026-07-04T10:21:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233345593,AZX363,2026-07-03T22:12:00,2026-07-04T10:22:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419253,OFG785,2026-07-04T08:37:00,2026-07-04T10:26:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133339728,EVQ156,2026-07-03T15:02:00,2026-07-04T10:26:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233319423,EDL764,2026-07-03T14:54:00,2026-07-04T10:28:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233344619,EIT515,2026-07-03T21:14:00,2026-07-04T10:29:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233345338,GHG348,2026-07-03T20:48:00,2026-07-04T10:30:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335099,UBT037,2026-07-04T08:23:00,2026-07-04T10:31:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233343911,KOQ552,2026-07-03T20:49:00,2026-07-04T10:33:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233351866,RXX833,2026-07-03T21:26:00,2026-07-04T10:34:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233339916,AD969HB,2026-07-03T21:58:00,2026-07-04T10:36:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133328681,FCT739,2026-07-03T14:02:00,2026-07-04T10:36:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335197,AYR475,2026-07-04T08:24:00,2026-07-04T10:36:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133333869,AB456RA,2026-07-03T21:20:00,2026-07-04T10:37:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133337090,EVQ417,2026-07-03T21:59:00,2026-07-04T10:39:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133331534,AC444MV,2026-07-03T17:21:00,2026-07-04T10:40:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133338821,ERO448,2026-07-03T21:35:00,2026-07-04T10:41:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335757,AG784AA,2026-07-03T18:27:00,2026-07-04T10:43:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233349687,AC016MV,2026-07-03T22:02:00,2026-07-04T10:43:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233336571,ECU177,2026-07-03T21:59:00,2026-07-04T10:44:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419254,AA703FC,2026-07-04T10:03:00,2026-07-04T10:45:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340600,AE364VW,2026-07-03T21:43:00,2026-07-04T10:46:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340731,JPB436,2026-07-03T21:44:00,2026-07-04T10:48:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133343632,GFE112,2026-07-03T17:50:00,2026-07-04T10:49:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033363262,DOE150,2026-07-04T03:44:00,2026-07-04T10:50:00,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033363223,NBK156,2026-07-04T02:50:00,2026-07-04T10:52:00,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133314375,IYI890,2026-07-03T22:00:00,2026-07-04T10:52:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335917,LWV145,2026-07-03T22:02:00,2026-07-04T10:53:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233342337,UIL115,2026-07-03T21:15:00,2026-07-04T10:54:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133325985,LIP520,2026-07-03T18:32:00,2026-07-04T10:58:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233338587,MFT012,2026-07-03T22:01:00,2026-07-04T11:01:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233357303,CNU338,2026-07-03T22:04:00,2026-07-04T11:03:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133345679,GQC758,2026-07-03T22:07:00,2026-07-04T11:03:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200431097,TKM355,2026-07-03T17:47:00,2026-07-04T11:05:00,LEÑA CORTA,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133321285,FEN067,2026-07-03T22:09:00,2026-07-04T11:05:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133338416,VBH958,2026-07-03T22:08:00,2026-07-04T11:06:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133350581,SRD274,2026-07-03T22:06:00,2026-07-04T11:07:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233325974,JDG380,2026-07-03T18:09:00,2026-07-04T11:10:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233346700,BER232,2026-07-03T22:04:00,2026-07-04T11:14:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133307805,GQM186,2026-07-03T16:08:00,2026-07-04T11:16:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200431098,UWD960,2026-07-02T16:58:00,2026-07-04T11:17:00,LEÑA CORTA SELECC,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200431099,RPM007,2026-07-03T12:42:00,2026-07-04T11:19:00,LEÑA CORTA SELECC,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233343624,EYD851,2026-07-03T22:11:00,2026-07-04T11:19:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133351063,HBW988,2026-07-03T22:10:00,2026-07-04T11:20:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133323373,MBO079,2026-07-03T20:16:00,2026-07-04T11:21:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133323432,AF887DY,2026-07-03T22:14:00,2026-07-04T11:22:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200431100,AI198PC,2026-07-04T10:40:00,2026-07-04T11:24:00,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_30033363272,EXR046,2026-07-04T04:09:00,2026-07-04T11:24:00,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133321929,EOQ772,2026-07-03T21:40:00,2026-07-04T11:25:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335484,AB713OT,2026-07-03T22:13:00,2026-07-04T11:28:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419255,HNO035,2026-07-04T10:41:00,2026-07-04T11:31:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233345136,EFW843,2026-07-03T20:21:00,2026-07-04T11:33:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335435,AE930CS,2026-07-03T22:14:00,2026-07-04T11:33:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233356883,NFZ122,2026-07-03T21:18:00,2026-07-04T11:34:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233353019,WPK701,2026-07-03T22:18:00,2026-07-04T11:35:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133339890,IHA930,2026-07-03T22:20:00,2026-07-04T11:36:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133333583,HFI801,2026-07-03T22:07:00,2026-07-04T11:38:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133361255,AB723JF,2026-07-03T22:18:00,2026-07-04T11:39:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133348375,MUV034,2026-07-03T22:25:00,2026-07-04T11:40:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233341257,JBE868,2026-07-03T22:38:00,2026-07-04T11:43:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233335933,EIL404,2026-07-03T22:21:00,2026-07-04T11:43:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419256,LZP122,2026-07-04T08:23:00,2026-07-04T11:45:00,RESIDUOS ORG,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133354414,JCJ269,2026-07-03T22:05:00,2026-07-04T11:46:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340061,BYL095,2026-07-03T22:42:00,2026-07-04T11:48:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233333342,RDY163,2026-07-03T22:32:00,2026-07-04T11:49:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233333229,KFX528,2026-07-03T22:33:00,2026-07-04T11:50:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133345817,EKH180,2026-07-03T22:34:00,2026-07-04T11:56:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133346951,AC696CT,2026-07-03T22:15:00,2026-07-04T11:57:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133359998,AA331PB,2026-07-03T22:29:00,2026-07-04T11:58:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340395,JAU125,2026-07-03T22:17:00,2026-07-04T12:03:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340393,FTF155,2026-07-03T22:43:00,2026-07-04T12:04:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340156,KDD547,2026-07-03T20:36:00,2026-07-04T12:04:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133314733,AF127RZ,2026-07-03T22:22:00,2026-07-04T12:04:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133328777,CEJ787,2026-07-03T22:36:00,2026-07-04T12:05:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419257,AA703FC,2026-07-04T11:34:00,2026-07-04T12:06:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400419258,FDX990,2026-07-04T11:27:00,2026-07-04T12:07:00,ACEITE GIRASOL REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133351317,MQJ260,2026-07-03T22:35:00,2026-07-04T12:10:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233359016,BAZ896,2026-07-03T22:37:00,2026-07-04T12:12:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133353576,SUT540,2026-07-03T22:44:00,2026-07-04T12:14:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133340292,KDC275,2026-07-03T22:16:00,2026-07-04T12:15:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133341380,FJC556,2026-07-03T22:46:00,2026-07-04T12:20:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233356613,NSN821,2026-07-03T22:48:00,2026-07-04T12:22:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133322985,NKT244,2026-07-03T22:35:00,2026-07-04T12:24:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233344314,BXV300,2026-07-03T22:56:00,2026-07-04T12:29:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233344702,AA857YC,2026-07-03T22:55:00,2026-07-04T12:30:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233340510,GCX090,2026-07-03T22:54:00,2026-07-04T12:31:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133338050,IXK098,2026-07-03T17:27:00,2026-07-04T12:34:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233338515,AD709GM,2026-07-03T22:58:00,2026-07-04T12:35:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233340151,AE767SJ,2026-07-03T22:58:00,2026-07-04T12:36:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133333463,AE714TP,2026-07-03T22:51:00,2026-07-04T12:37:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233341646,AI058IN,2026-07-03T23:05:00,2026-07-04T12:39:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233328799,FHT435,2026-07-03T20:41:00,2026-07-04T12:40:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133328690,AG713PU,2026-07-03T13:21:00,2026-07-04T12:40:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133325260,HEH341,2026-07-04T10:31:00,2026-07-04T12:41:00,SOJA,CELDA_16,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133347439,AC126UC,2026-07-03T23:04:00,2026-07-04T12:46:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233351084,GBB157,2026-07-03T22:59:00,2026-07-04T12:47:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133345600,DZZ900,2026-07-03T23:06:00,2026-07-04T12:48:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233351092,AH298ZU,2026-07-03T23:13:00,2026-07-04T12:50:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133326890,AE075IA,2026-07-03T23:01:00,2026-07-04T12:52:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133341644,AH477HF,2026-07-03T23:11:00,2026-07-04T12:53:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133331448,JBC329,2026-07-04T02:52:00,2026-07-04T12:54:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133354485,AI174XD,2026-07-03T23:14:00,2026-07-04T12:57:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133335644,BSR834,2026-07-03T23:00:00,2026-07-04T12:57:00,GIRASOL,VOLCABLE_2,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233343765,HME741,2026-07-03T23:24:00,2026-07-04T13:05:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133354165,EEY509,2026-07-03T23:03:00,2026-07-04T13:08:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133352950,LWP808,2026-07-03T23:03:00,2026-07-04T13:11:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133325285,HNO500,2026-07-03T23:08:00,2026-07-04T13:19:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233363438,RTW199,2026-07-04T07:49:00,2026-07-04T13:19:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133326242,AB626YD,2026-07-03T23:12:00,2026-07-04T13:20:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133322822,AF537BF,2026-07-03T13:30:00,2026-07-04T13:23:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133327426,AA946DL,2026-07-03T23:19:00,2026-07-04T13:24:00,SOJA,VOLCABLE_PTO_1,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260704.xlsx,NO_TRUCKFLOW_MATCH
