external_operation_id,plate_normalized,product_normalized,platform_normalized,external_ingreso_at,external_calado_at,external_salida_at,source_date,no_truckflow_reason,nearest_truckflow_journey_uid,nearest_truckflow_start_time,nearest_truckflow_end_time,nearest_time_delta_min,same_plate_journey_count,same_plate_journey_count_in_period,same_plate_journey_count_in_window,fuzzy_plate_candidates,diagnostic_detail
CTG_10233340510,GCX090,SOJA,VOLCABLE_PTO_1,2026-07-03T22:54:00,2026-07-04T08:26:00,2026-07-04T12:31:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133338050,IXK098,SOJA,VOLCABLE_PTO_5,2026-07-03T17:27:00,2026-07-04T01:19:00,2026-07-04T12:34:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233338515,AD709GM,SOJA,VOLCABLE_PTO_3,2026-07-03T22:58:00,2026-07-04T08:38:00,2026-07-04T12:35:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233340151,AE767SJ,SOJA,VOLCABLE_PTO_2,2026-07-03T22:58:00,2026-07-04T08:37:00,2026-07-04T12:36:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133333463,AE714TP,SOJA,VOLCABLE_PTO_5,2026-07-03T22:51:00,2026-07-04T08:24:00,2026-07-04T12:37:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233341646,AI058IN,SOJA,VOLCABLE_PTO_3,2026-07-03T23:05:00,2026-07-04T08:56:00,2026-07-04T12:39:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233328799,FHT435,GIRASOL,VOLCABLE_1,2026-07-03T20:41:00,2026-07-04T07:55:00,2026-07-04T12:40:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133328690,AG713PU,SOJA,VOLCABLE_PTO_1,2026-07-03T13:21:00,2026-07-03T18:23:00,2026-07-04T12:40:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133325260,HEH341,SOJA,CELDA_16,2026-07-04T10:31:00,2026-07-04T11:34:00,2026-07-04T12:41:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133347439,AC126UC,SOJA,VOLCABLE_PTO_3,2026-07-03T23:04:00,2026-07-04T08:51:00,2026-07-04T12:46:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233351084,GBB157,SOJA,VOLCABLE_PTO_2,2026-07-03T22:59:00,2026-07-04T08:40:00,2026-07-04T12:47:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133345600,DZZ900,SOJA,VOLCABLE_PTO_1,2026-07-03T23:06:00,2026-07-04T08:53:00,2026-07-04T12:48:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233351092,AH298ZU,SOJA,VOLCABLE_PTO_2,2026-07-03T23:13:00,2026-07-04T09:06:00,2026-07-04T12:50:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133326890,AE075IA,SOJA,VOLCABLE_PTO_5,2026-07-03T23:01:00,2026-07-04T08:44:00,2026-07-04T12:52:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133341644,AH477HF,SOJA,VOLCABLE_PTO_1,2026-07-03T23:11:00,2026-07-04T09:04:00,2026-07-04T12:53:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133331448,JBC329,GIRASOL,VOLCABLE_1,2026-07-04T02:52:00,2026-07-04T08:14:00,2026-07-04T12:54:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133354485,AI174XD,SOJA,VOLCABLE_PTO_1,2026-07-03T23:14:00,2026-07-04T09:08:00,2026-07-04T12:57:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133335644,BSR834,GIRASOL,VOLCABLE_2,2026-07-03T23:00:00,2026-07-04T08:01:00,2026-07-04T12:57:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233343765,HME741,SOJA,VOLCABLE_PTO_1,2026-07-03T23:24:00,2026-07-04T09:11:00,2026-07-04T13:05:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133354165,EEY509,SOJA,VOLCABLE_PTO_5,2026-07-03T23:03:00,2026-07-04T08:46:00,2026-07-04T13:08:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133352950,LWP808,SOJA,VOLCABLE_PTO_2,2026-07-03T23:03:00,2026-07-04T08:50:00,2026-07-04T13:11:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133325285,HNO500,SOJA,VOLCABLE_PTO_5,2026-07-03T23:08:00,2026-07-04T09:00:00,2026-07-04T13:19:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233363438,RTW199,GIRASOL,VOLCABLE_1,2026-07-04T07:49:00,2026-07-04T08:17:00,2026-07-04T13:19:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133326242,AB626YD,SOJA,VOLCABLE_PTO_2,2026-07-03T23:12:00,2026-07-04T09:05:00,2026-07-04T13:20:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133322822,AF537BF,SOJA,VOLCABLE_PTO_5,2026-07-03T13:30:00,2026-07-03T18:28:00,2026-07-04T13:23:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133327426,AA946DL,SOJA,VOLCABLE_PTO_1,2026-07-03T23:19:00,2026-07-04T09:09:00,2026-07-04T13:24:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000404035936,AC299GI,ACIDO CITRICO ANHIDRO,,2026-07-04T10:21:00,,2026-07-04T13:26:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133343491,AH955SG,SOJA,VOLCABLE_PTO_5,2026-07-03T23:36:00,2026-07-04T09:26:00,2026-07-04T13:28:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133361299,KBG661,SOJA,VOLCABLE_PTO_2,2026-07-03T23:25:00,2026-07-04T09:13:00,2026-07-04T13:30:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133338645,EGM242,SOJA,VOLCABLE_PTO_1,2026-07-03T23:28:00,2026-07-04T09:15:00,2026-07-04T13:32:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233350839,HIW139,SOJA,VOLCABLE_PTO_2,2026-07-03T23:31:00,2026-07-04T09:17:00,2026-07-04T13:36:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233350848,EDX206,SOJA,VOLCABLE_PTO_1,2026-07-03T23:34:00,2026-07-04T09:18:00,2026-07-04T13:37:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133336467,AI071FD,SOJA,VOLCABLE_PTO_1,2026-07-03T23:48:00,2026-07-04T09:41:00,2026-07-04T13:43:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133321346,JLK415,SOJA,VOLCABLE_PTO_5,2026-07-04T00:07:00,2026-07-04T10:13:00,2026-07-04T13:44:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133349354,AB244MN,SOJA,VOLCABLE_PTO_2,2026-07-03T23:40:00,2026-07-04T09:32:00,2026-07-04T13:47:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133336154,AG996YJ,SOJA,VOLCABLE_PTO_1,2026-07-03T23:49:00,2026-07-04T09:45:00,2026-07-04T13:48:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233357274,IGM580,SOJA,CELDA_16,2026-07-04T12:11:00,2026-07-04T13:18:00,2026-07-04T13:49:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400419259,UUH077,ACEITE GIRASOL REFINADO,ACEITE_OSL,2026-07-04T12:34:00,,2026-07-04T13:50:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133336401,AI255YZ,SOJA,VOLCABLE_PTO_2,2026-07-03T23:49:00,2026-07-04T09:43:00,2026-07-04T13:52:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233357953,NAZ991,GIRASOL,VOLCABLE_2,2026-07-04T05:46:00,2026-07-04T08:15:00,2026-07-04T13:58:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233356118,OBT877,GIRASOL,VOLCABLE_1,2026-07-04T08:01:00,2026-07-04T08:29:00,2026-07-04T14:00:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133339553,LRG809,SOJA,VOLCABLE_PTO_5,2026-07-04T01:00:00,2026-07-04T10:39:00,2026-07-04T14:00:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233348085,AE966EV,SOJA,VOLCABLE_PTO_1,2026-07-03T23:52:00,2026-07-04T09:47:00,2026-07-04T14:02:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233352865,KLM808,SOJA,VOLCABLE_PTO_1,2026-07-03T23:53:00,2026-07-04T09:50:00,2026-07-04T14:07:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133353755,TZT922,SOJA,VOLCABLE_PTO_2,2026-07-03T23:51:00,2026-07-04T09:46:00,2026-07-04T14:07:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233350739,LYQ541,SOJA,VOLCABLE_PTO_5,2026-07-03T23:56:00,2026-07-04T09:56:00,2026-07-04T14:08:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133348508,AC434NR,SOJA,VOLCABLE_PTO_5,2026-07-03T23:43:00,2026-07-04T10:00:00,2026-07-04T14:15:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233335218,AB835ID,SOJA,VOLCABLE_PTO_2,2026-07-03T23:54:00,2026-07-04T09:52:00,2026-07-04T14:16:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133338308,AB358AE,SOJA,VOLCABLE_PTO_1,2026-07-04T00:02:00,2026-07-04T09:59:00,2026-07-04T14:17:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133319239,MRB778,SOJA,VOLCABLE_PTO_2,2026-07-04T00:01:00,2026-07-04T09:57:00,2026-07-04T14:23:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133342661,CVD938,SOJA,VOLCABLE_PTO_2,2026-07-04T00:05:00,2026-07-04T10:05:00,2026-07-04T14:28:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133337837,NMR509,SOJA,VOLCABLE_PTO_1,2026-07-03T23:54:00,2026-07-04T09:54:00,2026-07-04T14:30:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133329806,AF342SQ,SOJA,VOLCABLE_PTO_5,2026-07-04T00:05:00,2026-07-04T10:07:00,2026-07-04T14:31:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233363442,RNA350,GIRASOL,VOLCABLE_1,2026-07-04T08:12:00,2026-07-04T11:58:00,2026-07-04T14:35:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233356900,HKY581,SOJA,VOLCABLE_PTO_2,2026-07-04T00:16:00,2026-07-04T10:17:00,2026-07-04T14:35:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233362864,GKZ110,SOJA,VOLCABLE_PTO_5,2026-07-04T00:06:00,2026-07-04T10:11:00,2026-07-04T14:36:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233361356,CZH077,SOJA,VOLCABLE_PTO_1,2026-07-04T00:03:00,2026-07-04T10:02:00,2026-07-04T14:37:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233359276,AE164CV,SOJA,VOLCABLE_PTO_2,2026-07-04T00:44:00,2026-07-04T10:27:00,2026-07-04T14:42:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133336553,AB993MF,SOJA,VOLCABLE_PTO_1,2026-07-04T00:33:00,2026-07-04T10:23:00,2026-07-04T14:49:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133342990,AA532NJ,SOJA,VOLCABLE_PTO_5,2026-07-04T00:31:00,2026-07-04T10:20:00,2026-07-04T14:50:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133360786,HBF563,SOJA,VOLCABLE_PTO_1,2026-07-04T00:50:00,2026-07-04T10:37:00,2026-07-04T14:52:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133347803,AF694DA,SOJA,VOLCABLE_PTO_5,2026-07-04T00:26:00,2026-07-04T10:18:00,2026-07-04T14:54:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133356571,ODT270,SOJA,VOLCABLE_PTO_2,2026-07-04T00:32:00,2026-07-04T10:22:00,2026-07-04T14:57:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233325902,AG763JI,GIRASOL,VOLCABLE_1,2026-07-03T18:25:00,2026-07-04T05:30:00,2026-07-04T15:01:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133341531,AH517KI,SOJA,VOLCABLE_PTO_5,2026-07-04T01:11:00,2026-07-04T10:56:00,2026-07-04T15:02:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233363450,GFG620,GIRASOL,VOLCABLE_2,2026-07-04T08:13:00,2026-07-04T11:59:00,2026-07-04T15:03:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133335527,HPX176,SOJA,VOLCABLE_PTO_2,2026-07-04T00:45:00,2026-07-04T10:30:00,2026-07-04T15:05:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133321509,TSR155,SOJA,VOLCABLE_PTO_1,2026-07-04T00:46:00,2026-07-04T10:33:00,2026-07-04T15:12:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133362647,AC306EK,SOJA,VOLCABLE_PTO_1,2026-07-03T23:07:00,2026-07-04T08:57:00,2026-07-04T15:13:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133321651,RPO559,SOJA,VOLCABLE_PTO_2,2026-07-04T00:47:00,2026-07-04T10:35:00,2026-07-04T15:14:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133345508,AH314QJ,SOJA,VOLCABLE_PTO_5,2026-07-04T01:12:00,2026-07-04T10:58:00,2026-07-04T15:15:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233356095,AH211II,SOJA,VOLCABLE_PTO_2,2026-07-04T01:08:00,2026-07-04T10:48:00,2026-07-04T15:19:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233357736,AE015QO,SOJA,VOLCABLE_PTO_1,2026-07-03T22:59:00,2026-07-04T08:42:00,2026-07-04T15:20:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133359819,JUD242,SOJA,VOLCABLE_PTO_5,2026-07-04T01:14:00,2026-07-04T10:59:00,2026-07-04T15:23:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133335810,AB630NI,SOJA,VOLCABLE_PTO_1,2026-07-04T01:09:00,2026-07-04T10:50:00,2026-07-04T15:24:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133345627,GPW998,SOJA,VOLCABLE_PTO_2,2026-07-04T01:07:00,2026-07-04T10:45:00,2026-07-04T15:25:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133363152,CCV220,SOJA,VOLCABLE_PTO_5,2026-07-04T01:28:00,2026-07-04T11:25:00,2026-07-04T15:31:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133340319,JNP182,SOJA,VOLCABLE_PTO_1,2026-07-04T01:10:00,2026-07-04T10:52:00,2026-07-04T15:34:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133353483,JSY562,SOJA,VOLCABLE_PTO_2,2026-07-04T01:14:00,2026-07-04T11:01:00,2026-07-04T15:35:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133342522,AE454MO,SOJA,VOLCABLE_PTO_5,2026-07-04T01:17:00,2026-07-04T11:08:00,2026-07-04T15:38:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133342378,LDN602,SOJA,VOLCABLE_PTO_2,2026-07-04T01:16:00,2026-07-04T11:07:00,2026-07-04T15:40:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133345493,EXD160,SOJA,VOLCABLE_PTO_1,2026-07-04T01:08:00,2026-07-04T10:47:00,2026-07-04T15:43:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233363452,RYL693,GIRASOL,VOLCABLE_2,2026-07-04T08:14:00,2026-07-04T12:01:00,2026-07-04T15:44:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233360392,AH298ZV,SOJA,VOLCABLE_PTO_2,2026-07-04T01:22:00,2026-07-04T11:16:00,2026-07-04T15:49:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133347692,SQG169,SOJA,VOLCABLE_PTO_5,2026-07-04T01:10:00,2026-07-04T10:53:00,2026-07-04T15:51:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133361610,AE193WI,SOJA,VOLCABLE_PTO_2,2026-07-04T01:29:00,2026-07-04T11:27:00,2026-07-04T15:52:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233354463,AE860OJ,SOJA,VOLCABLE_PTO_1,2026-07-04T01:21:00,2026-07-04T11:14:00,2026-07-04T15:53:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133337933,FWN124,SOJA,VOLCABLE_PTO_5,2026-07-04T01:24:00,2026-07-04T11:17:00,2026-07-04T15:56:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133337550,KLC865,SOJA,VOLCABLE_PTO_2,2026-07-04T01:27:00,2026-07-04T11:24:00,2026-07-04T16:02:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133361595,AF199PA,SOJA,VOLCABLE_PTO_5,2026-07-04T01:30:00,2026-07-04T11:28:00,2026-07-04T16:03:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133361360,JKE754,SOJA,VOLCABLE_PTO_1,2026-07-04T01:26:00,2026-07-04T11:21:00,2026-07-04T16:04:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133338887,PER706,SOJA,VOLCABLE_PTO_1,2026-07-04T01:32:00,2026-07-04T11:30:00,2026-07-04T16:07:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133347981,FUO473,SOJA,VOLCABLE_PTO_2,2026-07-04T01:33:00,2026-07-04T11:31:00,2026-07-04T16:09:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233325415,EZN584,GIRASOL,VOLCABLE_1,2026-07-03T12:12:00,2026-07-03T16:54:00,2026-07-04T16:17:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133332170,WWR001,SOJA,VOLCABLE_PTO_1,2026-07-03T23:47:00,2026-07-04T09:40:00,2026-07-04T16:17:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233363453,RDB282,GIRASOL,VOLCABLE_2,2026-07-04T08:14:00,2026-07-04T12:03:00,2026-07-04T16:18:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133353556,UDS820,SOJA,VOLCABLE_PTO_2,2026-07-04T01:37:00,2026-07-04T11:37:00,2026-07-04T16:18:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233356312,FZT345,SOJA,VOLCABLE_PTO_5,2026-07-04T01:34:00,2026-07-04T11:35:00,2026-07-04T16:19:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133318863,HSQ912,SOJA,VOLCABLE_PTO_1,2026-07-04T01:39:00,2026-07-04T11:39:00,2026-07-04T16:25:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133360820,EDK201,SOJA,VOLCABLE_PTO_2,2026-07-04T01:41:00,2026-07-04T11:42:00,2026-07-04T16:27:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233353975,GMD545,SOJA,VOLCABLE_PTO_5,2026-07-04T00:04:00,2026-07-04T10:04:00,2026-07-04T16:28:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133330835,JRK452,SOJA,VOLCABLE_PTO_2,2026-07-04T03:19:00,2026-07-04T11:49:00,2026-07-04T16:30:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233360756,EPB707,SOJA,VOLCABLE_PTO_1,2026-07-04T01:44:00,2026-07-04T11:45:00,2026-07-04T16:32:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233350867,MSN587,SOJA,VOLCABLE_PTO_2,2026-07-04T01:56:00,2026-07-04T11:55:00,2026-07-04T16:35:00,2026-07-04,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
