journey_uid,truck_plate,normalized_plate,final_status,final_status_label,executive_bucket,executive_bucket_label,executive_anomaly_reason,event_count_front,device_sequence_front,sector_sequence_front,logical_sequence_front,ingreso_frontal_reference,ingreso_frontal_event_hits_on_journey,has_ingreso_frontal,has_operational_entry,entry_source,has_operational_exit,exit_source,has_strong_defining_point,has_logical_egreso,rear_only_excluded,rear_events_removed,preliminary_code,expected_points_count,matched_points_count,missing_points_count,reliability_score,reliability_explanation,confidence_level,refinement_note,data_quality_flag,matrix_final_status,executive_status,executive_reason,valid_detail,matrix_reason,sequence_respected,coverage_percent,has_strong_point,enabled_for_classification,sequence_configured,matrix_missing_points,matched_circuit_code,executive_circuit_code,executive_circuit_label,technical_matched_circuit_code,matrix_confidence,final_status_legacy,committee_group,committee_reason,operational_variation_type,analysis_scope,strong_point_source,show_in_committee,show_as_exact_circuit,candidate_circuits,missing_key_cameras,anomaly_origin_plant,anomaly_leg,matched_sequence_name,matched_variation_name,operationalAlertCount,hasInvalidRoute,hasInvalidJourneyStart,operationalAlertCodes,firstOperationalAlertAt,operationalAlertSectors,possibleSystemCutReason
368eefdb-b084-4f1e-9a68-cd102f2cc85b__cycle_1,,,incompleto_revision,Incompleto en revisión,DEDUCIDO,Deducido,,7,RicPreIngInFr>RicCal01>RicCal01>RicCal01>RicCal01>SLZIngCamFrente>SLZSalidaC1Fte,2-S1>2-S2>2-S2>2-S2>2-S2>1-S0>1-S7,PREINGRESO>CALADA>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,false,sin_egreso,true,false,false,false,CIRCUITO_SAN_LORENZO,4,2,2,50,"Coinciden 2 de 4 puntos esperados. Faltan ingreso, egreso.",media,circuito_probable_sin_egreso+punto_fuerte,missing_ingreso_frontal,INCOMPLETO,VALIDO,CIERRE_POR_INGRESO_SLZ,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,INGRESO|EGRESO|SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,36.4,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
81e33c10-66f9-4385-9bc1-76782323b38c,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
19197ac2-35dc-44e3-8f6c-2536e235344e,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,2,RicCal01>RicEgrCamFrente,2-S2>2-S3,CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,false,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",muy_baja,circuito_probable_sin_ingreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,EVENTOS_INSUFICIENTES,false,0,false,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
4bed7b33-cfa7-405e-8492-c28119d33775,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,2,RicCal02>RicEgrCamFrente,2-S2>2-S3,CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,false,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",muy_baja,circuito_probable_sin_ingreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,EVENTOS_INSUFICIENTES,false,0,false,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,2,true,true,INVALID_JOURNEY_START|INVALID_ROUTE,2026-06-30T02:35:24.349587-03:00,2-S2,INVALID_JOURNEY_START_AT_NON_ENTRY_SECTOR
872ea256-2936-4602-89b3-9e8f4677e0a4__cycle_3,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,6,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente>SLZIngCamFrente>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_BALANZA_INGRESO|SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,54.5,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
d728194f-1bec-404b-9216-86fe7a303067__cycle_1,,,circuito_probable,Probable,DEDUCIDO,Deducido,,12,SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte>SLZSalidaC1Fte>RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte>SLZSalidaC1Fte,1-S0>1-S1>1-S7>1-S7>2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S7>1-S7,SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO>INGRESO>PREINGRESO>LIQUIDO>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_LIQUIDO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza ingreso, balanza egreso.",media,circuito_probable+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_INGRESO|BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,60,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
ec3081fa-ecf0-4a75-a5f9-2d29a8bdebb3__cycle_2,,,circuito_probable,Probable,DEDUCIDO,Deducido,,4,RicIngCamFrente>RicPreIngInFr>RicCal01>RicB1Ingreso,2-S0>2-S1>2-S2>2-S4,INGRESO>PREINGRESO>CALADA>BALANZA_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,false,sin_egreso,false,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza egreso, egreso.",baja,circuito_probable_sin_egreso,missing_ingreso_frontal,DEDUCIDO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_PARCIAL_CON_HUECOS,false,50,false,true,true,BALANZA_EGRESO|EGRESO,RS_REC,RS_REC,Recepción sólida inferida (sin cámara destino),DESPACHO_SIN_PUNTO_INSTRUMENTADO,66.7,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,RICARDONE,,true,false,RS_REC|DESPACHO_SIN_PUNTO_INSTRUMENTADO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
c71bb178-63bb-479c-8444-e1d5d111f691__cycle_3,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicIngCamFrente>RicCal02>RicEgrCamFrente,2-S0>2-S2>2-S3,INGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_frontal,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta preingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,PREINGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
9c710913-ea79-4460-9d2d-53479f9e3017,,,incompleto_revision,Incompleto en revisión,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,8,RicIngCamFrente>RicPreIngInFr>RicCal02>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S1>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,63.6,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-30T07:55:44.309632-03:00,1-S1,INVALID_ROUTE_DURING_JOURNEY
c0bf3e9b-ab84-4ab6-8238-fb2e46d8fa1d,,,incompleto_revision,Incompleto en revisión,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,9,RicIngCamFrente>RicPreIngInFr>RicCal01>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZBalIngFte>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S1>1-S1>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,63.6,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,1,true,false,INVALID_ROUTE,2026-06-30T07:54:09.36672-03:00,1-S1,INVALID_ROUTE_DURING_JOURNEY
c0d43632-58cf-4452-bf41-66e2fe07e189,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,4,RicPreIngInFr>RicCal01>RicPreIngInFr>RicB1Ingreso,2-S1>2-S2>2-S1>2-S4,PREINGRESO>CALADA>PREINGRESO>BALANZA_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,false,sin_egreso,false,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,3,3,50,"Coinciden 3 de 6 puntos esperados. Faltan ingreso, balanza egreso, egreso.",baja,circuito_probable_sin_egreso,missing_ingreso_frontal,INCOMPLETO,INCOMPLETO,DOBLE_PREINGRESO_CONTEMPLADO,,SECUENCIA_NO_CONCLUYENTE,false,50,false,true,true,INGRESO|BALANZA_EGRESO|EGRESO,RS_REC,RS_REC,Recepción sólida inferida (sin cámara destino),DESPACHO_SIN_PUNTO_INSTRUMENTADO,50,incompleto_revision,VARIACIONES_OPERATIVAS,DOBLE_PREINGRESO_CONTEMPLADO,DOBLE_PREINGRESO,RICARDONE,,true,false,RS_REC,,UNKNOWN,UNKNOWN,VARIACION,DOBLE_PREINGRESO,0,false,false,,,,NONE
7d4e7950-0d93-4db6-864e-89bb696ecbf1,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,2,RicCal02>RicEgrCamFrente,2-S2>2-S3,CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,false,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",muy_baja,circuito_probable_sin_ingreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,EVENTOS_INSUFICIENTES,false,0,false,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
87c8dd5c-f5fe-4c49-88e4-d81a12ef1038__cycle_3,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,2,RicCal01>RicEgrCamFrente,2-S2>2-S3,CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,false,sin_ingreso,true,egreso,false,true,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,2,4,33.3,"Coinciden 2 de 6 puntos esperados. Faltan ingreso, preingreso, balanza ingreso, balanza egreso.",muy_baja,circuito_probable_sin_ingreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,EVENTOS_INSUFICIENTES,false,0,false,false,false,INGRESO|PREINGRESO|BALANZA_INGRESO|BALANZA_EGRESO,SIN_PUNTO,SIN_PUNTO,Sin punto instrumentado (sólidos),DESPACHO_SIN_PUNTO_INSTRUMENTADO,33.3,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,UNKNOWN,,true,false,SIN_PUNTO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
5dabdbc6-290a-4fd3-a7a8-05e736463184__cycle_1,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,3,RicPreIngInFr>RicCal02>RicB1Ingreso,2-S1>2-S2>2-S4,PREINGRESO>CALADA>BALANZA_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,false,sin_egreso,false,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,3,3,50,"Coinciden 3 de 6 puntos esperados. Faltan ingreso, balanza egreso, egreso.",baja,circuito_probable_sin_egreso,missing_ingreso_frontal,INCOMPLETO,NO_DIFERENCIABLE,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,SECUENCIA_NO_CONCLUYENTE,false,50,false,true,true,INGRESO|BALANZA_EGRESO|EGRESO,RS_REC,RS_REC,Recepción sólida inferida (sin cámara destino),DESPACHO_SIN_PUNTO_INSTRUMENTADO,50,incompleto_revision,ANOMALIAS,NO_DIFERENCIABLE_SIN_PUNTO_FUERTE,,RICARDONE,,true,false,RS_REC|DESPACHO_SIN_PUNTO_INSTRUMENTADO,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
5f0a56c0-94fb-4fd9-9bce-8a934f05c889__cycle_2,,,incompleto_revision,Incompleto en revisión,INCOMPLETO,Incompleto,,2,RicPreIngInFr>RicEgrCamFrente,2-S1>2-S3,PREINGRESO>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,2,2,50,"Coinciden 2 de 4 puntos esperados. Faltan ingreso, calada.",baja,circuito_probable,missing_ingreso_frontal,INCOMPLETO,VALIDO,RUTA_RIC_SAN_LORENZO_COMPLETA,,EVENTOS_INSUFICIENTES,false,80,true,true,true,INGRESO|CALADA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,50,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_COMPLETA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
d362068d-67b0-456d-b1ca-ba1086826844__cycle_3,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicIngCamFrente>RicCal02>RicEgrCamFrente,2-S0>2-S2>2-S3,INGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_frontal,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta preingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,PREINGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
63535b8c-3287-401f-9217-fe106b1581fc__cycle_2,,,incompleto_revision,Incompleto en revisión,COMPLETO,Completo,,7,RicIngCamFrente>RicPreIngInFr>RicCal01>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte,2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S7,INGRESO>PREINGRESO>CALADA>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_SAN_LORENZO,4,4,0,100,Coinciden 4 de 4 puntos esperados del circuito.,alta,ok,missing_ingreso_frontal,INCOMPLETO,VALIDO,SECUENCIA_OPERATIVA_RECONSTRUIDA,,SECUENCIA_NO_CONCLUYENTE,false,80,true,true,true,SL_CALADA|SL_ENLACE|SL_DESCARGA|SL_BALANZA_SALIDA,R7,R7,Ricardone → San Lorenzo,CIRCUITO_R7_MIXTO,63.6,incompleto_revision,COMPLETOS,SECUENCIA_OPERATIVA_RECONSTRUIDA,,MIXTO,SAN_LORENZO,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
3997de77-6b98-4fcb-8d90-bf7d2f7c2da7__cycle_2,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicIngCamFrente>RicCal02>RicEgrCamFrente,2-S0>2-S2>2-S3,INGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_frontal,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta preingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,PREINGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
48aafd16-ca23-44bf-b1c3-34ee9fe42370__cycle_1,,,circuito_probable,Probable,DEDUCIDO,Deducido,,11,SLZIngCamFrente>SLZBalIngFte>SLZSalidaC1Fte>RicIngCamFrente>RicPreIngInFr>RicCalLiq>RicEgrCamFrente>SLZIngCamFrente>SLZBalIngFte>SLZBalIngFte>SLZSalidaC1Fte,1-S0>1-S1>1-S7>2-S0>2-S1>2-S2>2-S3>1-S0>1-S1>1-S1>1-S7,SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO>INGRESO>PREINGRESO>LIQUIDO>EGRESO>SL_INGRESO>SL_BALANZA_INGRESO>SL_EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,true,egreso,true,true,false,false,CIRCUITO_LIQUIDO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza ingreso, balanza egreso.",media,circuito_probable+punto_fuerte,missing_ingreso_frontal,DEDUCIDO,VALIDO,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,63,true,true,true,BALANZA_INGRESO|BALANZA_EGRESO,R8,R8,Recepción Mercadería Líquida,CIRCUITO_LIQUIDO,60,incompleto_revision,COMPLETOS,CIRCUITO_DEDUCIDO_CON_EVIDENCIA,,RICARDONE,LIQUIDO,true,true,R8,,UNKNOWN,UNKNOWN,BASE,,0,false,false,,,,NONE
1fa20998-6478-475f-89e9-2f8343d388cc,,,circuito_probable,Probable,ANOMALO,Anómalo,INVALID_ROUTE_ALERT,5,RicIngCamFrente>RicPreIngInFr>RicCal01>RicPreIngInFr>RicB1Ingreso,2-S0>2-S1>2-S2>2-S1>2-S4,INGRESO>PREINGRESO>CALADA>PREINGRESO>BALANZA_INGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_y_preingreso,false,sin_egreso,false,false,false,false,DESPACHO_SIN_PUNTO_INSTRUMENTADO,6,4,2,66.7,"Coinciden 4 de 6 puntos esperados. Faltan balanza egreso, egreso.",baja,circuito_probable_sin_egreso,missing_ingreso_frontal,DEDUCIDO,INCOMPLETO,DOBLE_PREINGRESO_CONTEMPLADO,,SECUENCIA_PARCIAL_CON_HUECOS,false,50,false,true,true,BALANZA_EGRESO|EGRESO,RS_REC,RS_REC,Recepción sólida inferida (sin cámara destino),DESPACHO_SIN_PUNTO_INSTRUMENTADO,66.7,incompleto_revision,VARIACIONES_OPERATIVAS,DOBLE_PREINGRESO_CONTEMPLADO,DOBLE_PREINGRESO,RICARDONE,,true,false,RS_REC,,UNKNOWN,UNKNOWN,VARIACION,DOBLE_PREINGRESO,1,true,false,INVALID_ROUTE,2026-06-30T06:09:22.996633-03:00,2-S1,INVALID_ROUTE_DURING_JOURNEY
755c96ab-0fe3-4615-9878-02b7031ea2cb__cycle_3,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicPreIngInFr>RicCal02>RicEgrCamFrente,2-S1>2-S2>2-S3,PREINGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,preingreso,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta ingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,INGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
4dae134e-bf9b-4cc7-b893-25b77bc8f9b1,,,circuito_probable,Probable,DEDUCIDO,Deducido,,3,RicIngCamFrente>RicCal01>RicEgrCamFrente,2-S0>2-S2>2-S3,INGRESO>CALADA>EGRESO,RicIngCamFrente|RICARDONE_INGRESO_CAMIONES,0,false,true,ingreso_frontal,true,egreso,false,true,false,false,CIRCUITO_SAN_LORENZO,4,3,1,75,Coinciden 3 de 4 puntos esperados. Falta preingreso.,media,circuito_probable,missing_ingreso_frontal,DEDUCIDO,VALIDO,RUTA_RIC_SAN_LORENZO_DEDUCIDA,DEDUCIDO,SECUENCIA_PARCIAL_CON_HUECOS,false,80,true,true,true,PREINGRESO,R7,R7,Ricardone → San Lorenzo,CIRCUITO_SAN_LORENZO,75,incompleto_revision,COMPLETOS,RUTA_RIC_SAN_LORENZO_DEDUCIDA,,MIXTO,RICARDONE,true,false,R7,,UNKNOWN,UNKNOWN,,,0,false,false,,,,NONE
