planta,producto,circuito,tramo_operativo,sector,intervalo_inicio,intervalo_fin,stock_inicial,ocupacion_inicial,ingresos_intervalo,egresos_intervalo,ingresos_acumulados,egresos_acumulados,ocupacion_estimada,umbral_operativo,sobre_umbral,fecha,franja_horaria
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T14:00:00,2026-06-28T14:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T14:30:00,2026-06-28T15:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T15:00:00,2026-06-28T15:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T15:30:00,2026-06-28T16:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T16:00:00,2026-06-28T16:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T16:30:00,2026-06-28T17:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T17:00:00,2026-06-28T17:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T17:30:00,2026-06-28T18:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T18:00:00,2026-06-28T18:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T18:30:00,2026-06-28T19:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T19:00:00,2026-06-28T19:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T19:30:00,2026-06-28T20:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T20:00:00,2026-06-28T20:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T20:30:00,2026-06-28T21:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T21:00:00,2026-06-28T21:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T21:30:00,2026-06-28T22:00:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T22:00:00,2026-06-28T22:30:00,0,0,0,0,5,5,0,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T22:30:00,2026-06-28T23:00:00,0,0,2,0,7,5,2,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T23:00:00,2026-06-28T23:30:00,0,0,0,0,7,5,2,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-28T23:30:00,2026-06-29T00:00:00,0,0,2,0,9,5,4,,false,2026-06-28,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T00:00:00,2026-06-29T00:30:00,0,0,0,0,9,5,4,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T00:30:00,2026-06-29T01:00:00,0,0,0,0,9,5,4,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T01:00:00,2026-06-29T01:30:00,0,0,0,0,9,5,4,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T01:30:00,2026-06-29T02:00:00,0,0,0,0,9,5,4,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T02:00:00,2026-06-29T02:30:00,0,0,0,2,9,7,2,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T02:30:00,2026-06-29T03:00:00,0,0,0,0,9,7,2,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T03:00:00,2026-06-29T03:30:00,0,0,0,1,9,8,1,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T03:30:00,2026-06-29T04:00:00,0,0,0,1,9,9,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T04:00:00,2026-06-29T04:30:00,0,0,0,0,9,9,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T04:30:00,2026-06-29T05:00:00,0,0,0,0,9,9,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T05:00:00,2026-06-29T05:30:00,0,0,0,0,9,9,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T05:30:00,2026-06-29T06:00:00,0,0,0,0,9,9,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T06:00:00,2026-06-29T06:30:00,0,0,0,0,9,9,0,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T06:30:00,2026-06-29T07:00:00,0,0,0,0,9,9,0,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T07:00:00,2026-06-29T07:30:00,0,0,1,0,10,9,1,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T07:30:00,2026-06-29T08:00:00,0,0,0,0,10,9,1,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T08:00:00,2026-06-29T08:30:00,0,0,1,0,11,9,2,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T08:30:00,2026-06-29T09:00:00,0,0,2,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T09:00:00,2026-06-29T09:30:00,0,0,0,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T09:30:00,2026-06-29T10:00:00,0,0,0,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T10:00:00,2026-06-29T10:30:00,0,0,0,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T10:30:00,2026-06-29T11:00:00,0,0,0,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T11:00:00,2026-06-29T11:30:00,0,0,0,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T11:30:00,2026-06-29T12:00:00,0,0,0,0,13,9,4,,false,2026-06-29,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T12:00:00,2026-06-29T12:30:00,0,0,0,1,13,10,3,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T12:30:00,2026-06-29T13:00:00,0,0,0,1,13,11,2,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T13:00:00,2026-06-29T13:30:00,0,0,0,1,13,12,1,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T13:30:00,2026-06-29T14:00:00,0,0,0,0,13,12,1,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T14:00:00,2026-06-29T14:30:00,0,0,0,1,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T14:30:00,2026-06-29T15:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T15:00:00,2026-06-29T15:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T15:30:00,2026-06-29T16:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T16:00:00,2026-06-29T16:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T16:30:00,2026-06-29T17:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T17:00:00,2026-06-29T17:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T17:30:00,2026-06-29T18:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T18:00:00,2026-06-29T18:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T18:30:00,2026-06-29T19:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T19:00:00,2026-06-29T19:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T19:30:00,2026-06-29T20:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T20:00:00,2026-06-29T20:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T20:30:00,2026-06-29T21:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T21:00:00,2026-06-29T21:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T21:30:00,2026-06-29T22:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T22:00:00,2026-06-29T22:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T22:30:00,2026-06-29T23:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T23:00:00,2026-06-29T23:30:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-29T23:30:00,2026-06-30T00:00:00,0,0,0,0,13,13,0,,false,2026-06-29,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T00:00:00,2026-06-30T00:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T00:30:00,2026-06-30T01:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T01:00:00,2026-06-30T01:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T01:30:00,2026-06-30T02:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T02:00:00,2026-06-30T02:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T02:30:00,2026-06-30T03:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T03:00:00,2026-06-30T03:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T03:30:00,2026-06-30T04:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T04:00:00,2026-06-30T04:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T04:30:00,2026-06-30T05:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T05:00:00,2026-06-30T05:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T05:30:00,2026-06-30T06:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T06:00:00,2026-06-30T06:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T06:30:00,2026-06-30T07:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T07:00:00,2026-06-30T07:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T07:30:00,2026-06-30T08:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T08:00:00,2026-06-30T08:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T08:30:00,2026-06-30T09:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T09:00:00,2026-06-30T09:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T09:30:00,2026-06-30T10:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T10:00:00,2026-06-30T10:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T10:30:00,2026-06-30T11:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T11:00:00,2026-06-30T11:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T11:30:00,2026-06-30T12:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T12:00:00,2026-06-30T12:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T12:30:00,2026-06-30T13:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T13:00:00,2026-06-30T13:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T13:30:00,2026-06-30T14:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T14:00:00,2026-06-30T14:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T14:30:00,2026-06-30T15:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T15:00:00,2026-06-30T15:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T15:30:00,2026-06-30T16:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T16:00:00,2026-06-30T16:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T16:30:00,2026-06-30T17:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T17:00:00,2026-06-30T17:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T17:30:00,2026-06-30T18:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T18:00:00,2026-06-30T18:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T18:30:00,2026-06-30T19:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T19:00:00,2026-06-30T19:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T19:30:00,2026-06-30T20:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T20:00:00,2026-06-30T20:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T20:30:00,2026-06-30T21:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T21:00:00,2026-06-30T21:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T21:30:00,2026-06-30T22:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T22:00:00,2026-06-30T22:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T22:30:00,2026-06-30T23:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T23:00:00,2026-06-30T23:30:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-06-30T23:30:00,2026-07-01T00:00:00,0,0,0,0,13,13,0,,false,2026-06-30,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T00:00:00,2026-07-01T00:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T00:30:00,2026-07-01T01:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T01:00:00,2026-07-01T01:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T01:30:00,2026-07-01T02:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T02:00:00,2026-07-01T02:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T02:30:00,2026-07-01T03:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T03:00:00,2026-07-01T03:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T03:30:00,2026-07-01T04:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T04:00:00,2026-07-01T04:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T04:30:00,2026-07-01T05:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T05:00:00,2026-07-01T05:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T05:30:00,2026-07-01T06:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T06:00:00,2026-07-01T06:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T06:30:00,2026-07-01T07:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T07:00:00,2026-07-01T07:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T07:30:00,2026-07-01T08:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T08:00:00,2026-07-01T08:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T08:30:00,2026-07-01T09:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T09:00:00,2026-07-01T09:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T09:30:00,2026-07-01T10:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T10:00:00,2026-07-01T10:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T10:30:00,2026-07-01T11:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T11:00:00,2026-07-01T11:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T11:30:00,2026-07-01T12:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T12:00:00,2026-07-01T12:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T12:30:00,2026-07-01T13:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T13:00:00,2026-07-01T13:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T13:30:00,2026-07-01T14:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T14:00:00,2026-07-01T14:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
