external_operation_id,plate_normalized,excel_planta,source_date,circuit,excel_platform,audit_site,required_camera,riccalliq_captured,s10_captured,s10_devices_hit,s10_roles,unified_slot_gap,expected_sl_role,truckflow_match_quality,excel_in_truckflow_window,matched_journey_uids,analysis_ready_for_scatter,camera_best_instant
COMPROB_000400418855,BTS626,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418859,MKA348,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418861,FDX990,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418864,OFG785,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418865,AGR963,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418866,AD887XZ,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418868,UUH077,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418871,KWO040,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418872,CDF727,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418874,LKJ248,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033138713,EXR046,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033140921,SPI351,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418875,CAA384,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033141090,ENA722,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033140983,AA463TD,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033141239,JTT879,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033141613,RPL435,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033143383,GVJ645,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033138441,UUU110,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,false,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418881,AE999OW,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033144441,GAV905,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033143797,TKS227,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033145400,NBK156,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418884,MKA348,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033146403,FAF492,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418885,FDX990,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033148526,JUP399,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033147518,JPS813,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033149673,AJV928,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418886,OFG785,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033153388,KZO646,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418887,EMU873,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033157243,FOZ297,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033150700,AKJ611,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033164895,SPI351,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418888,OGA047,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418889,AD887XZ,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033164967,EXR046,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033167511,ENA722,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418890,KWO040,TERMINAL_EMBARQUE,2026-06-26,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033166743,AA463TD,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033168909,JTT879,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033156424,JDH880,TERMINAL_EMBARQUE,2026-06-26,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418893,OFG785,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418894,MKA348,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418895,OGA047,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418897,AD887XZ,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418898,FDX990,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418899,KWO040,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418900,EMU873,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418902,KOQ228,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418903,AGR963,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418904,CAA384,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033172338,EXR046,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033172190,FOZ297,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418905,EVD342,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033172621,ENA722,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033173115,AA463TD,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033173743,JTT879,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033175499,NBK156,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033174677,JDH880,TERMINAL_EMBARQUE,2026-06-27,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418908,CDF727,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418909,FDX990,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418910,AE999OW,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418911,OFG785,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418912,KOE138,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418913,EMU873,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418914,KOQ228,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418915,FDX990,TERMINAL_EMBARQUE,2026-06-27,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418918,KWO040,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418919,UUH077,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418920,EVD342,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418921,OFG785,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418922,AGR963,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418924,KOQ228,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418925,AD887XZ,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418926,FDX990,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418927,KOE138,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418929,KWO040,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418930,UUH077,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418931,OFG785,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418932,AGR963,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418933,FDX990,TERMINAL_EMBARQUE,2026-06-28,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418934,PAR121,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418944,UUH077,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418946,BTS626,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418947,OFG785,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418950,AD887XZ,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418956,WRM886,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418965,AGR963,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418968,EVD342,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418969,MFS439,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,false,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418970,EGV380,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418974,CDF727,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418975,BXR841,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033202947,AKJ611,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033203249,AJV928,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418977,HNO035,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033210531,EXR046,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033213488,NBK156,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418980,MKA348,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_no_pipeline,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418981,HAQ820,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033221147,SPI351,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418982,AB495QJ,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033217087,AA463TD,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418986,AE131BA,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033222428,JPS813,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033223416,ENA722,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418987,EAO104,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033226517,FAF492,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033226835,JUP399,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418988,MWH059,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418989,DQQ926,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418990,LGZ704,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,raw_outside_window_only,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033230469,AKJ611,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033229831,UUU110,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418991,OVT999,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033230974,AJV928,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
CTG_30033231489,EXR046,TERMINAL_EMBARQUE,2026-06-29,SL2,ACEITE_PTO,san_lorenzo_s10,S10_cualquiera,true,false,,,neither,cualquiera,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418993,LPE712,TERMINAL_EMBARQUE,2026-06-29,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
COMPROB_000400418994,OIG256,TERMINAL_EMBARQUE,2026-06-30,SL1,ACEITE_OSL,san_lorenzo_s10,S10_descarga,false,false,,,neither,descarga,NO_TRUCKFLOW_EVIDENCE,false,,false,
